province,ward,provinceShort,wardShort,wardType,provinceCode,provinceLat,provinceLon,wardCode,wardLat,wardLon,wardAreaKm2
Tỉnh Lâm Đồng,Xã Bảo Lâm 5,Lâm Đồng,Bảo Lâm 5,Xã,26,11.6739,107.968,2381.0,11.7751,107.643,511.88
Tỉnh Lâm Đồng,Xã Bảo Lâm 4,Lâm Đồng,Bảo Lâm 4,Xã,26,11.6739,107.968,2380.0,11.7873,107.819,343.35
Tỉnh Lâm Đồng,Xã Bảo Lâm 2,Lâm Đồng,Bảo Lâm 2,Xã,26,11.6739,107.968,2378.0,11.5592,107.9,114.0
Tỉnh Lâm Đồng,Xã Bảo Lâm 3,Lâm Đồng,Bảo Lâm 3,Xã,26,11.6739,107.968,2379.0,11.4239,107.836,152.13
Tỉnh Lâm Đồng,Xã Đạ Huoai 2,Lâm Đồng,Đạ Huoai 2,Xã,26,11.6739,107.968,2391.0,11.4586,107.645,249.57
Tỉnh Lâm Đồng,Xã Đạ Huoai,Lâm Đồng,Đạ Huoai,Xã,26,11.6739,107.968,2390.0,11.4294,107.536,113.96
Tỉnh Lâm Đồng,Xã Đạ Huoai 3,Lâm Đồng,Đạ Huoai 3,Xã,26,11.6739,107.968,2392.0,11.3776,107.704,131.51
Tỉnh Lâm Đồng,Xã Đạ Tẻh,Lâm Đồng,Đạ Tẻh,Xã,26,11.6739,107.968,2393.0,11.5589,107.426,145.85
Tỉnh Lâm Đồng,Xã Đạ Tẻh 3,Lâm Đồng,Đạ Tẻh 3,Xã,26,11.6739,107.968,2395.0,11.6213,107.544,194.82
Tỉnh Lâm Đồng,Xã Đạ Tẻh 2,Lâm Đồng,Đạ Tẻh 2,Xã,26,11.6739,107.968,2394.0,11.5209,107.551,186.07
Tỉnh Lâm Đồng,Xã Cát Tiên,Lâm Đồng,Cát Tiên,Xã,26,11.6739,107.968,2385.0,11.596,107.397,78.13
Tỉnh Lâm Đồng,Xã Cát Tiên 3,Lâm Đồng,Cát Tiên 3,Xã,26,11.6739,107.968,2387.0,11.703,107.426,171.31
Tỉnh Lâm Đồng,Xã Cát Tiên 2,Lâm Đồng,Cát Tiên 2,Xã,26,11.6739,107.968,2386.0,11.6699,107.33,177.26
Tỉnh Đồng Nai,Phường Phước Long,Đồng Nai,Phước Long,Phường,28,11.4369,107.034,2652.0,11.819,107.018,71.8838
Tỉnh Đồng Nai,Phường Phước Bình,Đồng Nai,Phước Bình,Phường,28,11.4369,107.034,2651.0,11.834,106.94,72.6
Tỉnh Đồng Nai,Phường Bình Phước,Đồng Nai,Bình Phước,Phường,28,11.4369,107.034,2602.0,11.5209,106.899,86.4
Tỉnh Đồng Nai,Phường Đồng Xoài,Đồng Nai,Đồng Xoài,Phường,28,11.4369,107.034,2618.0,11.53,106.817,81.3
Tỉnh Đồng Nai,Phường Bình Long,Đồng Nai,Bình Long,Phường,28,11.4369,107.034,2600.0,11.6321,106.598,49.1
Tỉnh Đồng Nai,Phường An Lộc,Đồng Nai,An Lộc,Phường,28,11.4369,107.034,2592.0,11.7021,106.582,88.7
Tỉnh Đồng Nai,Xã Bù Gia Mập,Đồng Nai,Bù Gia Mập,Xã,28,11.4369,107.034,2606.0,12.1358,107.168,342.5
Tỉnh Đồng Nai,Xã Đăk Ơ,Đồng Nai,Đăk Ơ,Xã,28,11.4369,107.034,2613.0,12.067,107.056,246.711
Tỉnh Đồng Nai,Xã Phú Nghĩa,Đồng Nai,Phú Nghĩa,Xã,28,11.4369,107.034,2646.0,11.9338,107.018,279.4
Tỉnh Đồng Nai,Xã Đa Kia,Đồng Nai,Đa Kia,Xã,28,11.4369,107.034,2609.0,11.9028,106.863,196.3
Tỉnh Đồng Nai,Xã Lộc Ninh,Đồng Nai,Lộc Ninh,Xã,28,11.4369,107.034,2626.0,11.8389,106.635,67.4
Tỉnh Đồng Nai,Xã Lộc Thạnh,Đồng Nai,Lộc Thạnh,Xã,28,11.4369,107.034,2630.0,11.9365,106.576,125.5
Tỉnh Đồng Nai,Xã Tân Tiến,Đồng Nai,Tân Tiến,Xã,28,11.4369,107.034,2666.0,11.9268,106.656,207.2
Tỉnh Đồng Nai,Xã Lộc Tấn,Đồng Nai,Lộc Tấn,Xã,28,11.4369,107.034,2628.0,11.8815,106.519,183.36
Tỉnh Đồng Nai,Xã Lộc Quang,Đồng Nai,Lộc Quang,Xã,28,11.4369,107.034,2627.0,11.8443,106.716,105.0
Tỉnh Đồng Nai,Xã Lộc Thành,Đồng Nai,Lộc Thành,Xã,28,11.4369,107.034,2629.0,11.7661,106.494,206.1
Tỉnh Đồng Nai,Xã Lộc Hưng,Đồng Nai,Lộc Hưng,Xã,28,11.4369,107.034,2625.0,11.7867,106.664,99.0
Tỉnh Đồng Nai,Xã Thiện Hưng,Đồng Nai,Thiện Hưng,Xã,28,11.4369,107.034,2669.0,11.9688,106.798,111.0
Tỉnh Đồng Nai,Xã Hưng Phước,Đồng Nai,Hưng Phước,Xã,28,11.4369,107.034,2622.0,12.0352,106.877,187.2
Tỉnh Đồng Nai,Xã Tân Hưng,Đồng Nai,Tân Hưng,Xã,28,11.4369,107.034,2661.0,11.6919,106.715,92.41
Tỉnh Đồng Nai,Xã Minh Đức,Đồng Nai,Minh Đức,Xã,28,11.4369,107.034,2637.0,11.6242,106.522,167.1
Tỉnh Đồng Nai,Xã Tân Quan,Đồng Nai,Tân Quan,Xã,28,11.4369,107.034,2665.0,11.6046,106.669,148.3
Tỉnh Đồng Nai,Xã Tân Khai,Đồng Nai,Tân Khai,Xã,28,11.4369,107.034,2662.0,11.5279,106.542,161.8
Tỉnh Đồng Nai,Xã Đồng Phú,Đồng Nai,Đồng Phú,Xã,28,11.4369,107.034,2616.0,11.4115,106.847,138.7
Tỉnh Đồng Nai,Xã Thuận Lợi,Đồng Nai,Thuận Lợi,Xã,28,11.4369,107.034,2672.0,11.6055,106.867,167.2
Tỉnh Đồng Nai,Xã Đồng Tâm,Đồng Nai,Đồng Tâm,Xã,28,11.4369,107.034,2617.0,11.5709,107.021,248.8
Tỉnh Đồng Nai,Xã Tân Lợi,Đồng Nai,Tân Lợi,Xã,28,11.4369,107.034,2663.0,11.4329,106.991,379.8
Tỉnh Đồng Nai,Xã Bù Đăng,Đồng Nai,Bù Đăng,Xã,28,11.4369,107.034,2605.0,11.8184,107.249,156.1
Tỉnh Đồng Nai,Xã Đak Nhau,Đồng Nai,Đak Nhau,Xã,28,11.4369,107.034,2612.0,11.9733,107.222,182.571
Tỉnh Đồng Nai,Xã Thọ Sơn,Đồng Nai,Thọ Sơn,Xã,28,11.4369,107.034,2670.0,11.8627,107.335,307.7
Tỉnh Đồng Nai,Xã Bom Bo,Đồng Nai,Bom Bo,Xã,28,11.4369,107.034,2604.0,11.8698,107.15,245.9
Tỉnh Đồng Nai,Xã Nghĩa Trung,Đồng Nai,Nghĩa Trung,Xã,28,11.4369,107.034,2640.0,11.6841,107.117,222.0
Tỉnh Đồng Nai,Xã Phước Sơn,Đồng Nai,Phước Sơn,Xã,28,11.4369,107.034,2653.0,11.6254,107.223,386.6
Tỉnh Đồng Nai,Phường Chơn Thành,Đồng Nai,Chơn Thành,Phường,28,11.4369,107.034,2608.0,11.4153,106.646,124.4
Tỉnh Đồng Nai,Xã Nha Bích,Đồng Nai,Nha Bích,Xã,28,11.4369,107.034,2641.0,11.5064,106.723,137.1
Tỉnh Đồng Nai,Phường Minh Hưng,Đồng Nai,Minh Hưng,Phường,28,11.4369,107.034,2638.0,11.4845,106.634,99.7
Tỉnh Đồng Nai,Xã Bình Tân,Đồng Nai,Bình Tân,Xã,28,11.4369,107.034,2603.0,11.8155,106.806,190.9
Tỉnh Đồng Nai,Xã Phú Trung,Đồng Nai,Phú Trung,Xã,28,11.4369,107.034,2648.0,11.7238,107.017,172.0
Tỉnh Đồng Nai,Xã Phú Riềng,Đồng Nai,Phú Riềng,Xã,28,11.4369,107.034,2647.0,11.6825,106.922,117.4
Tỉnh Đồng Nai,Xã Long Hà,Đồng Nai,Long Hà,Xã,28,11.4369,107.034,2632.0,11.7,106.815,168.4
Tỉnh Tây Ninh,Phường Tân Ninh,Tây Ninh,Tân Ninh,Phường,27,10.6941,106.123,2566.0,11.3153,106.103,21.35
Tỉnh Tây Ninh,Phường Long An,Tây Ninh,Long An,Phường,27,10.6941,106.123,2529.0,10.5476,106.405,34.9
Tỉnh Tây Ninh,Phường Bình Minh,Tây Ninh,Bình Minh,Phường,27,10.6941,106.123,2503.0,11.3841,106.128,23.86
Tỉnh Tây Ninh,Phường Ninh Thạnh,Tây Ninh,Ninh Thạnh,Phường,27,10.6941,106.123,2548.0,11.3275,106.157,52.66
Tỉnh Tây Ninh,Xã Tân Biên,Tây Ninh,Tân Biên,Xã,27,10.6941,106.123,2557.0,11.5694,105.925,244.71
Tỉnh Tây Ninh,Xã Tân Lập,Tây Ninh,Tân Lập,Xã,27,10.6941,106.123,2564.0,11.6778,106.04,257.61
Tỉnh Tây Ninh,Xã Thạnh Bình,Tây Ninh,Thạnh Bình,Xã,27,10.6941,106.123,2573.0,11.5357,106.059,174.92
Tỉnh Tây Ninh,Xã Phước Vinh,Tây Ninh,Phước Vinh,Xã,27,10.6941,106.123,2552.0,11.4551,105.929,165.08
Tỉnh Tây Ninh,Xã Tân Phú,Tây Ninh,Tân Phú,Xã,27,10.6941,106.123,2567.0,11.4746,106.162,38.6
Tỉnh Tây Ninh,Xã Trà Vong,Tây Ninh,Trà Vong,Xã,27,10.6941,106.123,2581.0,11.4432,106.057,88.67
Tỉnh Tây Ninh,Xã Tân Châu,Tây Ninh,Tân Châu,Xã,27,10.6941,106.123,2558.0,11.5522,106.149,54.77
Tỉnh Tây Ninh,Xã Tân Đông,Tây Ninh,Tân Đông,Xã,27,10.6941,106.123,2559.0,11.6962,106.213,50.4
Tỉnh Tây Ninh,Xã Tân Hội,Tây Ninh,Tân Hội,Xã,27,10.6941,106.123,2561.0,11.6371,106.165,146.28
Tỉnh Tây Ninh,Xã Tân Hòa,Tây Ninh,Tân Hòa,Xã,27,10.6941,106.123,2560.0,11.5893,106.373,58.6
Tỉnh Tây Ninh,Xã Tân Thành,Tây Ninh,Tân Thành,Xã,27,10.6941,106.123,2570.0,11.5098,106.269,64.8
Tỉnh Tây Ninh,Xã Dương Minh Châu,Tây Ninh,Dương Minh Châu,Xã,27,10.6941,106.123,2513.0,11.4016,106.262,177.15
Tỉnh Tây Ninh,Xã Cầu Khởi,Tây Ninh,Cầu Khởi,Xã,27,10.6941,106.123,2507.0,11.3067,106.241,90.51
Tỉnh Tây Ninh,Xã Lộc Ninh,Tây Ninh,Lộc Ninh,Xã,27,10.6941,106.123,2528.0,11.2917,106.319,67.4
Tỉnh Tây Ninh,Xã Truông Mít,Tây Ninh,Truông Mít,Xã,27,10.6941,106.123,2583.0,11.2046,106.294,74.43
Tỉnh Tây Ninh,Xã Châu Thành,Tây Ninh,Châu Thành,Xã,27,10.6941,106.123,2508.0,11.3359,106.048,47.71
Tỉnh Tây Ninh,Xã Hảo Đước,Tây Ninh,Hảo Đước,Xã,27,10.6941,106.123,2516.0,11.3693,105.993,93.75
Tỉnh Tây Ninh,Xã Hòa Hội,Tây Ninh,Hòa Hội,Xã,27,10.6941,106.123,2520.0,11.3252,105.923,136.27
Tỉnh Tây Ninh,Phường Thanh Điền,Tây Ninh,Thanh Điền,Phường,27,10.6941,106.123,2574.0,11.2709,106.086,30.73
Tỉnh Tây Ninh,Xã Ninh Điền,Tây Ninh,Ninh Điền,Xã,27,10.6941,106.123,2547.0,11.2357,105.992,152.23
Tỉnh Tây Ninh,Xã Long Chữ,Tây Ninh,Long Chữ,Xã,27,10.6941,106.123,2531.0,11.2062,106.115,92.0
Tỉnh Tây Ninh,Phường Long Hoa,Tây Ninh,Long Hoa,Phường,27,10.6941,106.123,2532.0,11.26,106.164,55.99
Tỉnh Tây Ninh,Phường Hòa Thành,Tây Ninh,Hòa Thành,Phường,27,10.6941,106.123,2522.0,11.2635,106.113,97.29
Tỉnh Tây Ninh,Phường Gò Dầu,Tây Ninh,Gò Dầu,Phường,27,10.6941,106.123,2515.0,11.0751,106.298,43.09
Tỉnh Tây Ninh,Xã Thạnh Đức,Tây Ninh,Thạnh Đức,Xã,27,10.6941,106.123,2575.0,11.1967,106.203,99.06
Tỉnh Tây Ninh,Xã Phước Thạnh,Tây Ninh,Phước Thạnh,Xã,27,10.6941,106.123,2551.0,11.139,106.267,70.89
Tỉnh Tây Ninh,Phường Gia Lộc,Tây Ninh,Gia Lộc,Phường,27,10.6941,106.123,2514.0,11.0977,106.341,50.26
Tỉnh Tây Ninh,Xã Bến Cầu,Tây Ninh,Bến Cầu,Xã,27,10.6941,106.123,2498.0,11.1097,106.195,112.02
Tỉnh Tây Ninh,Xã Long Thuận,Tây Ninh,Long Thuận,Xã,27,10.6941,106.123,2534.0,11.1271,106.1,65.61
Tỉnh Tây Ninh,Phường Trảng Bàng,Tây Ninh,Trảng Bàng,Phường,27,10.6941,106.123,2582.0,11.0323,106.325,36.97
Tỉnh Tây Ninh,Xã Hưng Thuận,Tây Ninh,Hưng Thuận,Xã,27,10.6941,106.123,2524.0,11.1551,106.387,102.72
Tỉnh Tây Ninh,Phường An Tịnh,Tây Ninh,An Tịnh,Phường,27,10.6941,106.123,2497.0,11.0572,106.407,78.44
Tỉnh Tây Ninh,Xã Phước Chỉ,Tây Ninh,Phước Chỉ,Xã,27,10.6941,106.123,2549.0,11.0172,106.231,82.84
Thành phố Hồ Chí Minh,Phường Phú Lợi,Hồ Chí Minh,Phú Lợi,Phường,29,10.9926,106.638,2789.0,10.9861,106.676,17.956
Thành phố Hồ Chí Minh,Phường Thủ Dầu Một,Hồ Chí Minh,Thủ Dầu Một,Phường,29,10.9926,106.638,2839.0,10.969,106.661,15.682
Thành phố Hồ Chí Minh,Phường Chánh Hiệp,Hồ Chí Minh,Chánh Hiệp,Phường,29,10.9926,106.638,2734.0,11.0127,106.64,19.664
Thành phố Hồ Chí Minh,Phường Bình Dương,Hồ Chí Minh,Bình Dương,Phường,29,10.9926,106.638,2712.0,11.0528,106.687,58.157
Thành phố Hồ Chí Minh,Phường Phú An,Hồ Chí Minh,Phú An,Phường,29,10.9926,106.638,2784.0,11.0654,106.579,35.192
Thành phố Hồ Chí Minh,Xã Trừ Văn Thố,Hồ Chí Minh,Trừ Văn Thố,Xã,29,10.9926,106.638,2844.0,11.3426,106.588,76.556
Thành phố Hồ Chí Minh,Xã Bàu Bàng,Hồ Chí Minh,Bàu Bàng,Xã,29,10.9926,106.638,2703.0,11.2824,106.623,84.089
Thành phố Hồ Chí Minh,Phường Bến Cát,Hồ Chí Minh,Bến Cát,Phường,29,10.9926,106.638,2706.0,11.1908,106.605,100.893
Thành phố Hồ Chí Minh,Phường Long Nguyên,Hồ Chí Minh,Long Nguyên,Phường,29,10.9926,106.638,2773.0,11.1843,106.562,108.003
Thành phố Hồ Chí Minh,Phường Chánh Phú Hòa,Hồ Chí Minh,Chánh Phú Hòa,Phường,29,10.9926,106.638,2736.0,11.1849,106.67,69.543
Thành phố Hồ Chí Minh,Xã Dầu Tiếng,Hồ Chí Minh,Dầu Tiếng,Xã,29,10.9926,106.638,2744.0,11.3413,106.394,182.685
Thành phố Hồ Chí Minh,Xã Minh Thạnh,Hồ Chí Minh,Minh Thạnh,Xã,29,10.9926,106.638,2778.0,11.454,106.469,159.059
Thành phố Hồ Chí Minh,Xã Long Hòa,Hồ Chí Minh,Long Hòa,Xã,29,10.9926,106.638,2771.0,11.3287,106.507,166.756
Thành phố Hồ Chí Minh,Xã Thanh An,Hồ Chí Minh,Thanh An,Xã,29,10.9926,106.638,2833.0,11.2442,106.434,136.717
Thành phố Hồ Chí Minh,Phường Tây Nam,Hồ Chí Minh,Tây Nam,Phường,29,10.9926,106.638,2830.0,11.1836,106.501,119.796
Thành phố Hồ Chí Minh,Phường Thới Hòa,Hồ Chí Minh,Thới Hòa,Phường,29,10.9926,106.638,2837.0,11.1021,106.62,37.93
Thành phố Hồ Chí Minh,Phường Hòa Lợi,Hồ Chí Minh,Hòa Lợi,Phường,29,10.9926,106.638,2761.0,11.0673,106.649,33.589
Thành phố Hồ Chí Minh,Xã Phú Giáo,Hồ Chí Minh,Phú Giáo,Xã,29,10.9926,106.638,2786.0,11.3174,106.82,192.833
Thành phố Hồ Chí Minh,Xã An Long,Hồ Chí Minh,An Long,Xã,29,10.9926,106.638,2693.0,11.3269,106.699,100.045
Thành phố Hồ Chí Minh,Xã Phước Thành,Hồ Chí Minh,Phước Thành,Xã,29,10.9926,106.638,2800.0,11.3742,106.756,123.494
Thành phố Hồ Chí Minh,Xã Phước Hòa,Hồ Chí Minh,Phước Hòa,Xã,29,10.9926,106.638,2797.0,11.2411,106.773,128.067
Thành phố Hồ Chí Minh,Phường Tân Uyên,Hồ Chí Minh,Tân Uyên,Phường,29,10.9926,106.638,2827.0,11.0928,106.808,87.607
Thành phố Hồ Chí Minh,Phường Tân Khánh,Hồ Chí Minh,Tân Khánh,Phường,29,10.9926,106.638,2814.0,11.0122,106.726,38.273
Thành phố Hồ Chí Minh,Phường Vĩnh Tân,Hồ Chí Minh,Vĩnh Tân,Phường,29,10.9926,106.638,2848.0,11.1457,106.7,61.346
Thành phố Hồ Chí Minh,Phường Bình Cơ,Hồ Chí Minh,Bình Cơ,Phường,29,10.9926,106.638,2710.0,11.153,106.765,73.694
Thành phố Hồ Chí Minh,Phường Tân Hiệp,Hồ Chí Minh,Tân Hiệp,Phường,29,10.9926,106.638,2811.0,11.0567,106.747,47.059
Thành phố Hồ Chí Minh,Phường Tân Đông Hiệp,Hồ Chí Minh,Tân Đông Hiệp,Phường,29,10.9926,106.638,2809.0,10.9304,106.774,21.446
Thành phố Hồ Chí Minh,Phường Dĩ An,Hồ Chí Minh,Dĩ An,Phường,29,10.9926,106.638,2745.0,10.9034,106.759,21.375
Thành phố Hồ Chí Minh,Phường Đông Hòa,Hồ Chí Minh,Đông Hòa,Phường,29,10.9926,106.638,2747.0,10.8935,106.8,21.893
Thành phố Hồ Chí Minh,Phường Thuận An,Hồ Chí Minh,Thuận An,Phường,29,10.9926,106.638,2841.0,10.9418,106.679,16.108
Thành phố Hồ Chí Minh,Phường Lái Thiêu,Hồ Chí Minh,Lái Thiêu,Phường,29,10.9926,106.638,2766.0,10.9091,106.699,15.461
Thành phố Hồ Chí Minh,Phường An Phú,Hồ Chí Minh,An Phú,Phường,29,10.9926,106.638,2696.0,10.9593,106.736,16.851
Thành phố Hồ Chí Minh,Phường Thuận Giao,Hồ Chí Minh,Thuận Giao,Phường,29,10.9926,106.638,2842.0,10.9635,106.712,16.805
Thành phố Hồ Chí Minh,Phường Bình Hòa,Hồ Chí Minh,Bình Hòa,Phường,29,10.9926,106.638,2714.0,10.9036,106.723,18.493
Thành phố Hồ Chí Minh,Xã Bắc Tân Uyên,Hồ Chí Minh,Bắc Tân Uyên,Xã,29,10.9926,106.638,2701.0,11.1707,106.865,143.694
Thành phố Hồ Chí Minh,Xã Thường Tân,Hồ Chí Minh,Thường Tân,Xã,29,10.9926,106.638,2843.0,11.0962,106.911,127.763
Tỉnh Đồng Nai,Phường Trảng Dài,Đồng Nai,Trảng Dài,Phường,28,11.4369,107.034,2675.0,11.0028,106.883,37.3
Tỉnh Đồng Nai,Phường Tân Triều,Đồng Nai,Tân Triều,Phường,28,11.4369,107.034,2667.0,11.0064,106.82,63.3
Tỉnh Đồng Nai,Phường Long Bình,Đồng Nai,Long Bình,Phường,28,11.4369,107.034,2631.0,10.9318,106.903,40.2
Tỉnh Đồng Nai,Phường Hố Nai,Đồng Nai,Hố Nai,Phường,28,11.4369,107.034,2621.0,10.9755,106.927,22.9
Tỉnh Đồng Nai,Phường Tam Hiệp,Đồng Nai,Tam Hiệp,Phường,28,11.4369,107.034,2658.0,10.9538,106.859,10.8
Tỉnh Đồng Nai,Phường Trấn Biên,Đồng Nai,Trấn Biên,Phường,28,11.4369,107.034,2673.0,10.938,106.835,31.0
Tỉnh Đồng Nai,Phường Biên Hòa,Đồng Nai,Biên Hòa,Phường,28,11.4369,107.034,2597.0,10.9336,106.802,21.5
Tỉnh Đồng Nai,Phường Long Hưng,Đồng Nai,Long Hưng,Phường,28,11.4369,107.034,2633.0,10.881,106.867,32.4
Tỉnh Đồng Nai,Phường Tam Phước,Đồng Nai,Tam Phước,Phường,28,11.4369,107.034,2659.0,10.8813,106.958,45.1
Tỉnh Đồng Nai,Phường Phước Tân,Đồng Nai,Phước Tân,Phường,28,11.4369,107.034,2654.0,10.9137,106.946,42.8
Tỉnh Đồng Nai,Phường Long Khánh,Đồng Nai,Long Khánh,Phường,28,11.4369,107.034,2634.0,10.9217,107.288,21.3
Tỉnh Đồng Nai,Phường Bình Lộc,Đồng Nai,Bình Lộc,Phường,28,11.4369,107.034,2599.0,10.9901,107.223,77.2
Tỉnh Đồng Nai,Phường Bảo Vinh,Đồng Nai,Bảo Vinh,Phường,28,11.4369,107.034,2595.0,10.9683,107.278,50.9
Tỉnh Đồng Nai,Phường Xuân Lập,Đồng Nai,Xuân Lập,Phường,28,11.4369,107.034,2682.0,10.9139,107.192,29.2
Tỉnh Đồng Nai,Phường Hàng Gòn,Đồng Nai,Hàng Gòn,Phường,28,11.4369,107.034,2620.0,10.8786,107.217,45.6
Tỉnh Đồng Nai,Xã Tân Phú,Đồng Nai,Tân Phú,Xã,28,11.4369,107.034,2664.0,11.275,107.441,38.6
Tỉnh Đồng Nai,Xã Đak Lua,Đồng Nai,Đak Lua,Xã,28,11.4369,107.034,2611.0,11.4637,107.32,415.604
Tỉnh Đồng Nai,Xã Nam Cát Tiên,Đồng Nai,Nam Cát Tiên,Xã,28,11.4369,107.034,2639.0,11.3837,107.463,82.9
Tỉnh Đồng Nai,Xã Tà Lài,Đồng Nai,Tà Lài,Xã,28,11.4369,107.034,2657.0,11.3537,107.391,83.3
Tỉnh Đồng Nai,Xã Phú Lâm,Đồng Nai,Phú Lâm,Xã,28,11.4369,107.034,2644.0,11.3073,107.502,43.07
Tỉnh Đồng Nai,Xã Phú Hòa,Đồng Nai,Phú Hòa,Xã,28,11.4369,107.034,2643.0,11.2082,107.419,71.8
Tỉnh Đồng Nai,Xã Trị An,Đồng Nai,Trị An,Xã,28,11.4369,107.034,2676.0,11.2169,107.041,660.5
Tỉnh Đồng Nai,Xã Phú Lý,Đồng Nai,Phú Lý,Xã,28,11.4369,107.034,2645.0,11.404,107.146,279.0
Tỉnh Đồng Nai,Xã Tân An,Đồng Nai,Tân An,Xã,28,11.4369,107.034,2660.0,11.0352,106.973,40.61
Tỉnh Đồng Nai,Xã Định Quán,Đồng Nai,Định Quán,Xã,28,11.4369,107.034,2615.0,11.1398,107.356,295.8
Tỉnh Đồng Nai,Xã Thanh Sơn,Đồng Nai,Thanh Sơn,Xã,28,11.4369,107.034,2668.0,11.2977,107.256,315.4
Tỉnh Đồng Nai,Xã Phú Vinh,Đồng Nai,Phú Vinh,Xã,28,11.4369,107.034,2649.0,11.2595,107.359,69.5
Tỉnh Đồng Nai,Xã La Ngà,Đồng Nai,La Ngà,Xã,28,11.4369,107.034,2624.0,11.1497,107.216,133.5
Tỉnh Đồng Nai,Xã Thống Nhất,Đồng Nai,Thống Nhất,Xã,28,11.4369,107.034,2671.0,11.1119,107.148,120.1
Tỉnh Đồng Nai,Xã Xuân Bắc,Đồng Nai,Xuân Bắc,Xã,28,11.4369,107.034,2677.0,11.0404,107.301,96.4
Tỉnh Đồng Nai,Xã Trảng Bom,Đồng Nai,Trảng Bom,Xã,28,11.4369,107.034,2674.0,10.9721,107.016,68.8
Tỉnh Đồng Nai,Xã Bàu Hàm,Đồng Nai,Bàu Hàm,Xã,28,11.4369,107.034,2596.0,11.0255,107.085,97.5
Tỉnh Đồng Nai,Xã Hưng Thịnh,Đồng Nai,Hưng Thịnh,Xã,28,11.4369,107.034,2623.0,10.9246,107.065,57.6
Tỉnh Đồng Nai,Xã Bình Minh,Đồng Nai,Bình Minh,Xã,28,11.4369,107.034,2601.0,10.9689,106.97,36.7
Tỉnh Đồng Nai,Xã An Viễn,Đồng Nai,An Viễn,Xã,28,11.4369,107.034,2594.0,10.901,107.015,47.7
Tỉnh Đồng Nai,Xã Gia Kiệm,Đồng Nai,Gia Kiệm,Xã,28,11.4369,107.034,2619.0,11.0194,107.159,82.7
Tỉnh Đồng Nai,Xã Dầu Giây,Đồng Nai,Dầu Giây,Xã,28,11.4369,107.034,2614.0,10.9214,107.129,98.9
Tỉnh Đồng Nai,Xã Xuân Quế,Đồng Nai,Xuân Quế,Xã,28,11.4369,107.034,2685.0,10.8433,107.139,92.9
Tỉnh Đồng Nai,Xã Cẩm Mỹ,Đồng Nai,Cẩm Mỹ,Xã,28,11.4369,107.034,2607.0,10.8061,107.258,113.1
Tỉnh Đồng Nai,Xã Xuân Đường,Đồng Nai,Xuân Đường,Xã,28,11.4369,107.034,2680.0,10.776,107.143,82.1
Tỉnh Đồng Nai,Xã Xuân Định,Đồng Nai,Xuân Định,Xã,28,11.4369,107.034,2678.0,10.8765,107.286,52.3
Tỉnh Đồng Nai,Xã Xuân Đông,Đồng Nai,Xuân Đông,Xã,28,11.4369,107.034,2679.0,10.8054,107.358,108.0
Tỉnh Đồng Nai,Xã Sông Ray,Đồng Nai,Sông Ray,Xã,28,11.4369,107.034,2656.0,10.7248,107.335,65.6
Tỉnh Đồng Nai,Xã Long Thành,Đồng Nai,Long Thành,Xã,28,11.4369,107.034,2636.0,10.7824,107.016,51.51
Tỉnh Đồng Nai,Xã An Phước,Đồng Nai,An Phước,Xã,28,11.4369,107.034,2593.0,10.8061,106.927,64.9
Tỉnh Đồng Nai,Xã Bình An,Đồng Nai,Bình An,Xã,28,11.4369,107.034,2598.0,10.8505,107.014,73.43
Tỉnh Đồng Nai,Xã Long Phước,Đồng Nai,Long Phước,Xã,28,11.4369,107.034,2635.0,10.7331,107.056,81.8
Tỉnh Đồng Nai,Xã Phước Thái,Đồng Nai,Phước Thái,Xã,28,11.4369,107.034,2655.0,10.6861,107.068,85.9
Tỉnh Đồng Nai,Xã Xuân Lộc,Đồng Nai,Xuân Lộc,Xã,28,11.4369,107.034,2683.0,10.9379,107.387,140.5
Tỉnh Đồng Nai,Xã Xuân Thành,Đồng Nai,Xuân Thành,Xã,28,11.4369,107.034,2686.0,11.0097,107.392,122.7
Tỉnh Đồng Nai,Xã Xuân Hòa,Đồng Nai,Xuân Hòa,Xã,28,11.4369,107.034,2681.0,10.8661,107.493,306.0
Tỉnh Đồng Nai,Xã Xuân Phú,Đồng Nai,Xuân Phú,Xã,28,11.4369,107.034,2684.0,10.8865,107.345,55.6
Tỉnh Đồng Nai,Xã Nhơn Trạch,Đồng Nai,Nhơn Trạch,Xã,28,11.4369,107.034,2642.0,10.7372,106.893,108.0
Tỉnh Đồng Nai,Xã Đại Phước,Đồng Nai,Đại Phước,Xã,28,11.4369,107.034,2610.0,10.712,106.779,98.0
Tỉnh Đồng Nai,Xã Phước An,Đồng Nai,Phước An,Xã,28,11.4369,107.034,2650.0,10.6572,106.932,170.7
Thành phố Hồ Chí Minh,Phường Vũng Tàu,Hồ Chí Minh,Vũng Tàu,Phường,29,10.9926,106.638,2849.0,10.3565,107.076,16.86
Thành phố Hồ Chí Minh,Phường Tam Thắng,Hồ Chí Minh,Tam Thắng,Phường,29,10.9926,106.638,2805.0,10.3669,107.096,11.76
Thành phố Hồ Chí Minh,Phường Rạch Dừa,Hồ Chí Minh,Rạch Dừa,Phường,29,10.9926,106.638,2801.0,10.3887,107.109,19.7
Thành phố Hồ Chí Minh,Phường Phước Thắng,Hồ Chí Minh,Phước Thắng,Phường,29,10.9926,106.638,2799.0,10.4235,107.162,47.35
