address,wardLat,wardLon,wardBounds,wardFormattedAddress
"Xã Long Sơn, Huyện Anh Sơn, Tỉnh Nghệ An",18.910407,105.131743,"18.874859,105.108433 – 18.943716,105.145597","Long Sơn, Anh Sơn, Nghệ An, Vietnam"
"Xã Phúc Sơn, Huyện Anh Sơn, Tỉnh Nghệ An",18.837514,104.96225,"18.760388,104.912911 – 18.956948,105.120621","Phúc Sơn, Anh Sơn District, Nghe An, Vietnam"
"Xã Hội Sơn, Huyện Anh Sơn, Tỉnh Nghệ An",18.935028,105.044052,"18.897824,104.994201 – 18.97724,105.077398","Hội Sơn, Anh Sơn District, Nghe An, Vietnam"
"Xã Tân Hương, Huyện Tân Kỳ, Tỉnh Nghệ An",19.031905,105.20193,"18.999551,105.164268 – 19.070746,105.227629","Tân Hương, Tân Kỳ District, Nghe An, Vietnam"
"Xã Nghĩa Hành, Huyện Tân Kỳ, Tỉnh Nghệ An",19.006417,105.186574,"19.00313,105.182419 – 19.00873,105.190487","Nghĩa Hành, Tân Kỳ, Nghệ An, Vietnam"
"Thị trấn Kim Nhan, Huyện Anh Sơn, Tỉnh Nghệ An",18.930079,105.08643,"18.922041,105.073515 – 18.93992,105.100051","Anh Sơn, Anh Sơn District, Nghe An, Vietnam"
"Xã Thọ Sơn, Huyện Anh Sơn, Tỉnh Nghệ An",19.116385,105.039669,"19.114029,105.037365 – 19.119544,105.042944","Thọ Sơn, Anh Sơn, Nghệ An, Vietnam"
"Xã Thành Sơn, Huyện Anh Sơn, Tỉnh Nghệ An",19.057078,104.995112,"19.054979,104.991617 – 19.060252,104.99917","Thành Sơn, Anh Sơn, Nghệ An, Vietnam"
"Xã Bình Sơn, Huyện Anh Sơn, Tỉnh Nghệ An",19.051638,105.043322,"19.047272,105.039425 – 19.05579,105.047407","Bình Sơn, Anh Sơn, Nghệ An, Vietnam"
"Xã Tam Đỉnh, Huyện Anh Sơn, Tỉnh Nghệ An",19.203144,104.600491,"19.102189,104.530621 – 19.285626,104.678936","Tam Đình, Tương Dương, Nghệ An, Vietnam"
"Xã Hùng Sơn, Huyện Anh Sơn, Tỉnh Nghệ An",18.997824,105.01118,"18.995258,105.007753 – 19.000615,105.015564","Hùng Sơn, Anh Sơn, Nghệ An, Vietnam"
"Xã Cẩm Sơn, Huyện Anh Sơn, Tỉnh Nghệ An",18.984125,104.992921,"18.977322,104.986038 – 18.989821,104.998398","Cẩm Sơn, Anh Sơn, Nghệ An, Vietnam"
"Xã Đức Sơn, Huyện Anh Sơn, Tỉnh Nghệ An",18.984726,105.073277,"18.93649,105.037193 – 19.020821,105.124741","Đức Sơn, Anh Sơn, Nghệ An, Vietnam"
"Xã Tường Sơn, Huyện Anh Sơn, Tỉnh Nghệ An",18.964885,105.024328,"18.962305,105.020542 – 18.967663,105.027666","Tường Sơn, Anh Sơn, Nghệ An, Vietnam"
"Xã Hoa Sơn, Huyện Anh Sơn, Tỉnh Nghệ An",18.924955,105.052088,"18.922688,105.04818 – 18.927072,105.05702","Hội Sơn, Anh Sơn, Nghệ An, Vietnam"
"Xã Tào Sơn, Huyện Anh Sơn, Tỉnh Nghệ An",18.960491,105.225332,"18.926788,105.198469 – 18.998099,105.245934","Tào Sơn, Anh Sơn, Nghệ An, Vietnam"
"Xã Vĩnh Sơn, Huyện Anh Sơn, Tỉnh Nghệ An",18.956716,105.131743,"18.932674,105.106545 – 18.989455,105.162034","Vĩnh Sơn, Anh Sơn, Nghệ An, Vietnam"
"Xã Lạng Sơn, Huyện Anh Sơn, Tỉnh Nghệ An",18.951848,105.19023,"18.934542,105.1577 – 18.9856,105.218382","Lạng Sơn, Anh Sơn, Nghệ An, Vietnam"
"Xã Diễn Thái, Huyện Diễn Châu, Tỉnh Nghệ An",19.007366,105.524455,"18.990145,105.515313 – 19.022078,105.538874","Diễn Thái, Diễn Châu, Nghệ An, Vietnam"
"Xã Diễn Đồng, Huyện Diễn Châu, Tỉnh Nghệ An",19.009235,105.554765,"19.001906,105.545346 – 19.014398,105.561082","Xã Diễn Đồng, Diễn Châu, Nghệ An, Vietnam"
"Xã Hạnh Quảng, Huyện Diễn Châu, Tỉnh Nghệ An",18.987431,105.55623,"18.969671,105.542703 – 19.00045,105.569971","Diễn Quảng, Diễn Châu District, Nghe An, Vietnam"
"Xã Lăng Thành, Huyện Yên Thành, Tỉnh Nghệ An",19.105688,105.42438,"19.037907,105.366587 – 19.161074,105.514705","Lăng Thành, Yên Thành, Nghệ An, Vietnam"
"Xã Đức Thành, Huyện Yên Thành, Tỉnh Nghệ An",19.09565,105.541576,"19.068162,105.517588 – 19.111941,105.563872","Đức Thành, Yên Thành, Nghệ An, Vietnam"
"Xã Kim Thành, Huyện Yên Thành, Tỉnh Nghệ An",19.061403,105.400951,"19.030933,105.369841 – 19.092289,105.419765","Kim Thành, Yên Thành, Nghệ An, Vietnam"
"Xã Hậu Thành, Huyện Yên Thành, Tỉnh Nghệ An",19.042844,105.482968,"19.030708,105.464465 – 19.074944,105.497661","Hậu Thành, Yên Thành District, Nghe An, Vietnam"
"Xã Đô Thành, Huyện Yên Thành, Tỉnh Nghệ An",19.070505,105.565024,"19.047515,105.546169 – 19.087021,105.580824","Đô Thành, Yên Thành, Nghệ An, Vietnam"
"Xã Thọ Thành, Huyện Yên Thành, Tỉnh Nghệ An",19.060956,105.541576,"19.039483,105.521965 – 19.074043,105.558014","Thọ Thành, Yên Thành, Nghệ An, Vietnam"
"Xã Quang Thành, Huyện Yên Thành, Tỉnh Nghệ An",19.041245,105.365813,"19.003061,105.32514 – 19.079201,105.39649","Quang Thành, Yên Thành District, Nghe An, Vietnam"
"Xã Tây Thành, Huyện Yên Thành, Tỉnh Nghệ An",19.032646,105.330681,"19.03129,105.329365 – 19.033988,105.332063","Tây Thành, Yên Thành, Nghệ An, Vietnam"
"Xã Phúc Thành, Huyện Yên Thành, Tỉnh Nghệ An",19.034277,105.447813,"19.016027,105.417714 – 19.062935,105.494545","Phúc Thành, Yên Thành District, Nghe An, Vietnam"
"Xã Phú Thành, Huyện Yên Thành, Tỉnh Nghệ An",19.025632,105.5152,"19.014938,105.491924 – 19.038347,105.538166","Phú Thành, Yên Thành, Nghệ An, Vietnam"
"Xã Đồng Thành, Huyện Yên Thành, Tỉnh Nghệ An",19.031909,105.414664,"19.030654,105.413354 – 19.033351,105.416052","2CJ7+QV7, Đồng Tro, Yên Thành, Nghệ An, Vietnam"
"Xã Tăng Thành, Huyện Yên Thành, Tỉnh Nghệ An",19.008002,105.450742,"18.98625,105.439138 – 19.01867,105.483255","Tăng Thành, Yên Thành, Nghệ An, Vietnam"
"Xã Văn Thành, Huyện Yên Thành, Tỉnh Nghệ An",19.018071,105.468319,"19.002854,105.444858 – 19.028036,105.487896","Văn Thành, Yên Thành, Nghệ An, Vietnam"
"Xã Thịnh Thành, Huyện Yên Thành, Tỉnh Nghệ An",18.996943,105.342391,"18.965331,105.29735 – 19.020648,105.389311","Thịnh Thành, Yên Thành District, Nghe An, Vietnam"
"Xã Xuân Thành, Huyện Yên Thành, Tỉnh Nghệ An",19.001568,105.42438,"18.968453,105.412736 – 19.010641,105.479905","Xuân Thành, Yên Thành District, Nghe An, Vietnam"
"Xã Bắc Thành, Huyện Yên Thành, Tỉnh Nghệ An",18.970562,105.443123,"18.969192,105.441842 – 18.97189,105.44454","XCCV+66H, Bắc Thành, Yên Thành, Nghệ An, Vietnam"
"Xã Tân Thành, Huyện Yên Thành, Tỉnh Nghệ An",19.121804,105.506409,"19.090326,105.462376 – 19.152954,105.543741","Tân Thành, Yên Thành District, Nghe An, Vietnam"
"Xã Tiến Thành, Huyện Yên Thành, Tỉnh Nghệ An",19.138397,105.447813,"19.096178,105.421781 – 19.16843,105.477625","Tiến Thành, Yên Thành District, Nghe An, Vietnam"
"Xã Ngọc Bích, Huyện Diễn Châu, Tỉnh Nghệ An",19.001251,105.597271,"18.987097,105.581465 – 19.008304,105.607712","Diễn Ngọc, Diễn Châu District, Nghe An, Vietnam"
"Xã Mã Thành, Huyện Yên Thành, Tỉnh Nghệ An",19.088108,105.494688,"19.050017,105.457792 – 19.125058,105.526855","Mã Thành, Yên Thành District, Nghe An, Vietnam"
"Xã Diễn Nguyên, Huyện Diễn Châu, Tỉnh Nghệ An",18.983155,105.538645,"18.973994,105.527329 – 18.998099,105.55192","Diễn Nguyên, Diễn Châu, Nghệ An, Vietnam"
"Xã Diễn Hoa, Huyện Diễn Châu, Tỉnh Nghệ An",18.990698,105.585544,"18.976753,105.575867 – 19.003333,105.596981","Diễn Hoa, Diễn Châu, Nghệ An, Vietnam"
"Thị trấn Diễn Thành, Huyện Diễn Châu, Tỉnh Nghệ An",18.973983,105.61193,"18.962391,105.600434 – 18.991104,105.619707","Diễn Thành, Diễn Châu District, Nghe An, Vietnam"
"Xã Diễn Phúc, Huyện Diễn Châu, Tỉnh Nghệ An",18.967578,105.585544,"18.957313,105.567391 – 18.980609,105.598226","Diễn Phúc, Diễn Châu, Nghệ An, Vietnam"
"Xã Diễn Cát, Huyện Diễn Châu, Tỉnh Nghệ An",18.958529,105.55623,"18.944852,105.545225 – 18.976185,105.569086","Diễn Cát, Diễn Châu, Nghệ An, Vietnam"
"Xã Diễn Thịnh, Huyện Diễn Châu, Tỉnh Nghệ An",18.950867,105.61193,"18.931944,105.598998 – 18.963401,105.626121","Diễn Thịnh, Diễn Châu, Nghệ An, Vietnam"
"Xã Diễn Tân, Huyện Diễn Châu, Tỉnh Nghệ An",18.95024,105.585544,"18.942579,105.573378 – 18.963239,105.601788","Diễn Tân, Diễn Châu, Nghệ An, Vietnam"
"Xã Minh Châu, Huyện Diễn Châu, Tỉnh Nghệ An",18.958674,105.542903,"18.957292,105.541617 – 18.95999,105.544314","XG5V+F56, QL7, Diễn Thắng, Diễn Châu, Nghệ An, Vietnam"
"Xã Diễn Thọ, Huyện Diễn Châu, Tỉnh Nghệ An",18.933905,105.573818,"18.922039,105.560203 – 18.948789,105.580416","Diễn Thọ, Nghi Văn, Nghệ An, Vietnam"
"Xã Diễn Lợi, Huyện Diễn Châu, Tỉnh Nghệ An",18.92221,105.541576,"18.906368,105.516644 – 18.943919,105.56385","Diễn Lợi, Nghi Văn, Nghệ An, Vietnam"
"Xã Diễn Lộc, Huyện Diễn Châu, Tỉnh Nghệ An",18.938178,105.591407,"18.915949,105.579643 – 18.944203,105.599985","Diễn Lộc, Diễn Châu, Nghệ An, Vietnam"
"Xã Diễn Trung, Huyện Diễn Châu, Tỉnh Nghệ An",18.903633,105.623659,"18.881092,105.605178 – 18.936714,105.639768","Diễn Trung, Diễn Châu, Nghệ An, Vietnam"
"Xã Diễn An, Huyện Diễn Châu, Tỉnh Nghệ An",18.902501,105.603134,"18.876565,105.593333 – 18.934217,105.613718","Diễn An, Diễn Châu, Nghệ An, Vietnam"
"Xã Diễn Phú, Huyện Diễn Châu, Tỉnh Nghệ An",18.896089,105.576749,"18.878595,105.537758 – 18.91465,105.600414","Diễn Phú, Nghi Văn, Nghệ An, Vietnam"
"Thị trấn Hoa Thành, Huyện Yên Thành, Tỉnh Nghệ An",18.998724,105.491758,"18.989496,105.475582 – 19.01088,105.502267","Hoa Thành, Yên Thành, Nghệ An, Vietnam"
"Xã Hạnh Dịch, Huyện Quế Phong, Tỉnh Nghệ An",19.662549,104.930855,"19.659712,104.925774 – 19.663594,104.937103","Hạnh Dịch, Quế Phong, Nghệ An, Vietnam"
"Xã Thông Thụ, Huyện Quế Phong, Tỉnh Nghệ An",19.861906,104.915524,"19.736818,104.830771 – 19.998678,105.049296","Thông Thụ, Quế Phong, Nghệ An, Vietnam"
"Xã Trường Xuân, Huyện Thọ Xuân, Tỉnh Thanh Hóa",19.933339,105.510804,"19.921857,105.497286 – 19.943793,105.519834","Xuân Trường, Thọ Xuân District, Thanh Hoa, Vietnam"
"Xã Hoằng Phụ, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.897544,105.796742,"19.886324,105.787869 – 19.907348,105.808382","Hoằng Phú, Thanh Hóa, Vietnam"
"Xã Hoằng Tân, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.781761,105.861323,"19.7705,105.845289 – 19.794164,105.873613","Hoằng Tân, Hoằng Hoá, Thanh Hóa, Vietnam"
"Xã Hoằng Yến, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.875303,105.914179,"19.855449,105.89387 – 19.889028,105.947256","Hoằng Yến, Hoằng Hoá, Thanh Hóa, Vietnam"
"Xã Hoằng Tiến, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.850558,105.931801,"19.840069,105.916014 – 19.86118,105.943909","Hoằng Tiến, Hoằng Hoá, Thanh Hóa, Vietnam"
"Xã Hoằng Hải, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.862127,105.931801,"19.852865,105.917773 – 19.876033,105.947471","Hoằng Hải, Hoằng Hoá, Thanh Hóa, Vietnam"
"Xã Hoằng Ngọc, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.850074,105.905369,"19.828655,105.883977 – 19.863552,105.921968","Hoằng Ngọc, Hoằng Hoá, Thanh Hóa, Vietnam"
"Xã Hoằng Đông, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.823777,105.908306,"19.809508,105.896359 – 19.830554,105.915413","Hoằng Đông, Sầm Sơn, Thanh Hóa, Vietnam"
"Xã Hoằng Thanh, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.836366,105.928864,"19.82053,105.917816 – 19.845741,105.938072","Hoằng Thanh, Hoằng Hoá, Thanh Hóa, Vietnam"
"Xã Hoằng Trường, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.87787,105.949425,"19.859667,105.931581 – 19.892347,105.968971","Hoằng Trường, Hoằng Hoá, Thanh Hóa, Vietnam"
"Xã Tuy Lộc, Huyện Hậu Lộc, Tỉnh Thanh Hóa",19.948072,105.895786,"19.929681,105.87745 – 19.982448,105.906048","Phong Lộc, Hậu Lộc District, Thanh Hoa, Vietnam"
"Thị trấn Hậu Lộc, Huyện Hậu Lộc, Tỉnh Thanh Hóa",19.912156,105.890686,"19.902264,105.876703 – 19.919534,105.898504","tt. Hậu Lộc, Hậu Lộc, Thanh Hóa, Vietnam"
"Xã Đồng Lộc, Huyện Hậu Lộc, Tỉnh Thanh Hóa",19.973232,105.855451,"19.963134,105.841277 – 19.979651,105.87092","Đồng Lộc, Hậu Lộc, Thanh Hóa, Vietnam"
"Xã Đại Lộc, Huyện Hậu Lộc, Tỉnh Thanh Hóa",19.963262,105.837837,"19.950735,105.822556 – 19.977974,105.849184","Đại Lộc, Hậu Lộc District, Thanh Hoa, Vietnam"
"Xã Triệu Lộc, Huyện Hậu Lộc, Tỉnh Thanh Hóa",19.93646,105.814353,"19.926393,105.78495 – 19.954633,105.83456","Triệu Lộc, Hậu Lộc, Thanh Hóa, Vietnam"
"Xã Tiến Lộc, Huyện Hậu Lộc, Tỉnh Thanh Hóa",19.936419,105.846644,"19.914819,105.825319 – 19.951621,105.862421","Tiến Lộc, Hậu Lộc District, Thanh Hoa, Vietnam"
"Xã Lộc Sơn, Huyện Hậu Lộc, Tỉnh Thanh Hóa",19.931654,105.867195,"19.906793,105.847229 – 19.949576,105.880166","Lộc Sơn, Hậu Lộc District, Thanh Hoa, Vietnam"
"Xã Cầu Lộc, Huyện Hậu Lộc, Tỉnh Thanh Hóa",19.965838,105.873068,"19.945991,105.862241 – 19.986456,105.885117","Cầu Lộc, Hậu Lộc District, Thanh Hoa, Vietnam"
"Xã Hoằng Châu, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.782793,105.881877,"19.770379,105.856791 – 19.803613,105.933351","Hoằng Châu, Hoằng Hoá, Thanh Hóa, Vietnam"
"Xã Hoằng Lưu, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.819593,105.890686,"19.805288,105.871811 – 19.832924,105.903783","Hoằng Lưu, Hoằng Hoá, Thanh Hóa, Vietnam"
"Xã Hoằng Phong, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.801706,105.896559,"19.791398,105.870116 – 19.811567,105.917859","Hoằng Phong, Hoằng Hoá, Thanh Hóa, Vietnam"
"Xã Hoằng Trạch, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.794394,105.84958,"19.78104,105.841599 – 19.80765,105.863915","Hoằng Trạch, Hoằng Hoá, Thanh Hóa, Vietnam"
"Xã Hoằng Sơn, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.900652,105.84224,"19.892821,105.827394 – 19.909205,105.854473","Hoằng Sơn, Thanh Hóa, Vietnam"
"Xã Hoằng Cát, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.877524,105.826094,"19.858516,105.810614 – 19.882934,105.843615","Hoằng Cát, Thanh Hóa, Vietnam"
"Xã Hoằng Xuyên, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.879067,105.856919,"19.869878,105.842929 – 19.892726,105.86915","Hoằng Xuyên, Thanh Hóa, Vietnam"
"Xã Hoằng Quý, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.879119,105.808482,"19.863844,105.795035 – 19.888302,105.823402","Hoằng Quỳ, Thanh Hóa, Vietnam"
"Xã Hoằng Hợp, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.874926,105.790872,"19.86453,105.769114 – 19.889795,105.796065","Hoằng Hợp, Thanh Hóa, Vietnam"
"Xã Hoằng Đức, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.864354,105.843708,"19.854157,105.835419 – 19.87567,105.856533","Hoằng Đức, Thanh Hóa, Vietnam"
"Xã Hoằng Hà, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.871658,105.890686,"19.851784,105.877168 – 19.892531,105.900128","Hoằng Hà, Hoằng Hóa District, Thanh Hoa, Vietnam"
"Xã Hoằng Đạt, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.884831,105.873068,"19.866118,105.863666 – 19.898546,105.888181","Hoằng Đạt, Hoằng Hóa District, Thanh Hoa, Vietnam"
"Xã Hoằng Đạo, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.853277,105.870132,"19.841805,105.85619 – 19.868546,105.894642","Hoằng Đạo, Thanh Hóa, Vietnam"
"Xã Hoằng Thắng, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.830136,105.870132,"19.818713,105.857949 – 19.848284,105.890522","Hoằng Thắng, Thanh Hóa, Vietnam"
"Xã Hoằng Đồng, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.823777,105.908306,"19.809508,105.896359 – 19.830554,105.915413","Hoằng Đông, Sầm Sơn, Thanh Hóa, Vietnam"
"Xã Hoằng Thái, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.822789,105.855451,"19.814676,105.845118 – 19.833651,105.859666","Hoằng Thái, Hoằng Hoá, Thanh Hóa, Vietnam"
"Xã Hoằng Thịnh, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.824384,105.837837,"19.817946,105.831127 – 19.834983,105.850568","Hoằng Thịnh, Thanh Hóa, Vietnam"
"Xã Hoằng Thành, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.836366,105.928864,"19.82053,105.917816 – 19.845741,105.938072","Hoằng Thanh, Hoằng Hoá, Thanh Hóa, Vietnam"
"Xã Hoằng Lộc, Huyện Hoằng Hóa, Tỉnh Thanh Hóa",19.812813,105.837837,"19.8087,105.827823 – 19.821933,105.851147","Hoằng Lộc, Thanh Hóa, Vietnam"
"Xã Thành Lộc, Huyện Hậu Lộc, Tỉnh Thanh Hóa",19.955871,105.855451,"19.93775,105.838552 – 19.966835,105.872026","Thành Lộc, Hậu Lộc, Thanh Hóa, Vietnam"
"Xã Mỹ Lộc, Huyện Hậu Lộc, Tỉnh Thanh Hóa",19.914296,105.867195,"19.903849,105.859416 – 19.922338,105.898806","Mỹ Lộc, Hậu Lộc District, Thanh Hoa, Vietnam"
"Thị trấn Kim Sơn, Huyện Quế Phong, Tỉnh Nghệ An",19.610281,104.922824,"19.600426,104.913898 – 19.621346,104.930356","tt. Kim Sơn, Quế Phong, Nghệ An, Vietnam"
"Xã Nga Điền, Huyện Nga Sơn, Tỉnh Thanh Hóa",20.055395,106.03169,"20.035955,105.994281 – 20.068332,106.075165","Nga Điền, Nga Sơn, Thanh Hóa, Vietnam"
"Xã Nga Thanh, Huyện Nga Sơn, Tỉnh Thanh Hóa",19.995566,105.990553,"19.987079,105.977282 – 20.007967,106.006913","Nga Thành, Nga Sơn District, Thanh Hoa, Vietnam"
"Xã Nga Yên, Huyện Nga Sơn, Tỉnh Thanh Hóa",20.007676,105.984677,"20.003323,105.96914 – 20.026182,105.996601","Nga Yên, Nga Sơn District, Thanh Hoa, Vietnam"
"Xã Nga Giáp, Huyện Nga Sơn, Tỉnh Thanh Hóa",20.039222,105.987615,"20.025835,105.972158 – 20.054903,106.011758","Nga Giáp, Nga Sơn, Thanh Hóa, Vietnam"
"Xã Nga Hải, Huyện Nga Sơn, Tỉnh Thanh Hóa",20.018704,105.990553,"20.007962,105.976149 – 20.032901,106.007075","Nga Hải, Nga Sơn, Thanh Hóa, Vietnam"
"Xã Nga Thành, Huyện Nga Sơn, Tỉnh Thanh Hóa",19.995566,105.990553,"19.987079,105.977282 – 20.007967,106.006913","Nga Thành, Nga Sơn District, Thanh Hoa, Vietnam"
"Xã Nga An, Huyện Nga Sơn, Tỉnh Thanh Hóa",20.035966,106.022874,"20.022105,105.998583 – 20.051961,106.048923","Nga An, Nga Sơn, Thanh Hóa, Vietnam"
"Xã Nga Phú, Huyện Nga Sơn, Tỉnh Thanh Hóa",20.045359,106.046384,"20.016999,106.034803 – 20.060688,106.066303","Nga Phú, Nga Sơn, Thanh Hóa, Vietnam"
"Xã Nga Tân, Huyện Nga Sơn, Tỉnh Thanh Hóa",19.979211,106.01112,"19.940594,105.991545 – 19.999927,106.026692","Nga Tân, Nga Sơn, Thanh Hóa, Vietnam"
"Xã Thuần Lộc, Huyện Hậu Lộc, Tỉnh Thanh Hóa",19.892219,105.855451,"19.880553,105.831385 – 19.90065,105.863743","Thuần Lộc, Thanh Hóa, Vietnam"
"Xã Nga Thủy, Huyện Nga Sơn, Tỉnh Thanh Hóa",19.972429,105.990553,"19.938758,105.975151 – 19.993374,106.018195","Nga Thủy, Nga Sơn, Thanh Hóa, Vietnam"
"Xã Nga Liên, Huyện Nga Sơn, Tỉnh Thanh Hóa",20.010752,106.014059,"19.998757,105.996265 – 20.022226,106.03034","Nga Liên, Nga Sơn, Thanh Hóa, Vietnam"
"Xã Nga Thái, Huyện Nga Sơn, Tỉnh Thanh Hóa",20.022225,106.046384,"20.001338,106.023989 – 20.034483,106.060295","Nga Thái, Nga Sơn, Ninh Bình, Vietnam"
"Xã Nga Thạch, Huyện Nga Sơn, Tỉnh Thanh Hóa",19.959392,105.94355,"19.939061,105.9295 – 19.969235,105.963038","Nga Thạch, Nga Sơn, Thanh Hóa, Vietnam"
"Xã Nga Thắng, Huyện Nga Sơn, Tỉnh Thanh Hóa",19.998343,105.928864,"19.982222,105.911894 – 20.014,105.947084","Nga Thắng, Tx. Bỉm Sơn, Thanh Hóa, Vietnam"
"Xã Nga Trường, Huyện Nga Sơn, Tỉnh Thanh Hóa",20.026154,105.956769,"20.005976,105.939529 – 20.045981,105.973135","Nga Trường, Nga Sơn District, Thanh Hoa, Vietnam"
"Thị trấn Yên Cát, Huyện Như Xuân, Tỉnh Thanh Hóa",19.668331,105.444884,"19.657218,105.425953 – 19.676384,105.460457","Yên Cát, Như Xuân District, Thanh Hoa, Vietnam"
"Xã Nga Hiệp, Huyện Nga Sơn, Tỉnh Thanh Hóa",19.965657,105.970039,"19.956478,105.955453 – 19.989643,105.979721","Nga Hiệp, Nga Sơn District, Thanh Hoa, Vietnam"
"Xã Nga Phượng, Huyện Nga Sơn, Tỉnh Thanh Hóa",19.998188,105.993491,"19.940305,105.910015 – 20.068673,106.075862","Nga Sơn District, Thanh Hoa, Vietnam"
"Xã Nga Tiến, Huyện Nga Sơn, Tỉnh Thanh Hóa",19.9981,106.025813,"19.981617,106.008432 – 20.01517,106.046026","Nga Tiến, Nga Sơn, Thanh Hóa, Vietnam"
