provinceCode,isMergedProvince,districtCode,districtType,wardCode,wardType,isMergedWard,isDividedWard,province,district,ward,newProvince,newWard,newProvinceCode,newWardCode,newWardType,newWardLat,newWardLon,newWardAreaKm2
77,True,754,Thành phố,26731.0,Xã,True,False,Tỉnh Bà Rịa - Vũng Tàu,Thành phố Phú Mỹ,Xã Tóc Tiên,Thành phố Hồ Chí Minh,Châu Pha,29,2738.0,xã,10.5864,107.132,61.63
77,True,755,Huyện,,,True,False,Tỉnh Bà Rịa - Vũng Tàu,Huyện Côn Đảo,,Thành phố Hồ Chí Minh,Côn Đảo,29,2741.0,đặc khu,8.6981,106.6115,75.79
79,True,760,Quận,26734.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận 1,Phường Tân Định,Thành phố Hồ Chí Minh,Tân Định,29,2808.0,phường,10.7917,106.693,1.23
79,True,760,Quận,26737.0,Phường,True,True,Thành phố Hồ Chí Minh,Quận 1,Phường Đa Kao,Thành phố Hồ Chí Minh,Sài Gòn,29,2802.0,phường,10.7805,106.704,3.04
79,True,760,Quận,26737.0,Phường,True,True,Thành phố Hồ Chí Minh,Quận 1,Phường Đa Kao,Thành phố Hồ Chí Minh,Tân Định,29,2808.0,phường,10.7917,106.693,1.23
79,True,760,Quận,26740.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận 1,Phường Bến Nghé,Thành phố Hồ Chí Minh,Sài Gòn,29,2802.0,phường,10.7805,106.704,3.04
79,True,760,Quận,26743.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận 1,Phường Bến Thành,Thành phố Hồ Chí Minh,Bến Thành,29,2707.0,phường,10.7713,106.694,1.85
79,True,760,Quận,26746.0,Phường,True,True,Thành phố Hồ Chí Minh,Quận 1,Phường Nguyễn Thái Bình,Thành phố Hồ Chí Minh,Bến Thành,29,2707.0,phường,10.7713,106.694,1.85
79,True,760,Quận,26746.0,Phường,True,True,Thành phố Hồ Chí Minh,Quận 1,Phường Nguyễn Thái Bình,Thành phố Hồ Chí Minh,Sài Gòn,29,2802.0,phường,10.7805,106.704,3.04
79,True,760,Quận,26749.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận 1,Phường Phạm Ngũ Lão,Thành phố Hồ Chí Minh,Bến Thành,29,2707.0,phường,10.7713,106.694,1.85
79,True,760,Quận,26752.0,Phường,True,True,Thành phố Hồ Chí Minh,Quận 1,Phường Cầu Ông Lãnh,Thành phố Hồ Chí Minh,Bến Thành,29,2707.0,phường,10.7713,106.694,1.85
79,True,760,Quận,26752.0,Phường,True,True,Thành phố Hồ Chí Minh,Quận 1,Phường Cầu Ông Lãnh,Thành phố Hồ Chí Minh,Cầu Ông Lãnh,29,2733.0,phường,10.7607,106.69,1.6
79,True,760,Quận,26755.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận 1,Phường Cô Giang,Thành phố Hồ Chí Minh,Cầu Ông Lãnh,29,2733.0,phường,10.7607,106.69,1.6
79,True,760,Quận,26758.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận 1,Phường Nguyễn Cư Trinh,Thành phố Hồ Chí Minh,Cầu Ông Lãnh,29,2733.0,phường,10.7607,106.69,1.6
79,True,760,Quận,26761.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận 1,Phường Cầu Kho,Thành phố Hồ Chí Minh,Cầu Ông Lãnh,29,2733.0,phường,10.7607,106.69,1.6
79,True,761,Quận,26764.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận 12,Phường Thạnh Xuân,Thành phố Hồ Chí Minh,Thới An,29,2836.0,phường,10.8791,106.666,14.89
79,True,761,Quận,26767.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận 12,Phường Thạnh Lộc,Thành phố Hồ Chí Minh,An Phú Đông,29,2697.0,phường,10.8625,106.693,14.59
79,True,761,Quận,26770.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận 12,Phường Hiệp Thành,Thành phố Hồ Chí Minh,Tân Thới Hiệp,29,2825.0,phường,10.8746,106.64,8.06
79,True,761,Quận,26773.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận 12,Phường Thới An,Thành phố Hồ Chí Minh,Thới An,29,2836.0,phường,10.8791,106.666,14.89
79,True,761,Quận,26776.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận 12,Phường Tân Chánh Hiệp,Thành phố Hồ Chí Minh,Trung Mỹ Tây,29,2845.0,phường,10.8601,106.622,6.92
79,True,761,Quận,26779.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận 12,Phường An Phú Đông,Thành phố Hồ Chí Minh,An Phú Đông,29,2697.0,phường,10.8625,106.693,14.59
79,True,761,Quận,26782.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận 12,Phường Tân Thới Hiệp,Thành phố Hồ Chí Minh,Tân Thới Hiệp,29,2825.0,phường,10.8746,106.64,8.06
79,True,761,Quận,26785.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận 12,Phường Trung Mỹ Tây,Thành phố Hồ Chí Minh,Trung Mỹ Tây,29,2845.0,phường,10.8601,106.622,6.92
79,True,761,Quận,26787.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận 12,Phường Tân Hưng Thuận,Thành phố Hồ Chí Minh,Đông Hưng Thuận,29,2748.0,phường,10.8357,106.622,8.26
79,True,761,Quận,26788.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận 12,Phường Đông Hưng Thuận,Thành phố Hồ Chí Minh,Đông Hưng Thuận,29,2748.0,phường,10.8357,106.622,8.26
79,True,761,Quận,26791.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận 12,Phường Tân Thới Nhất,Thành phố Hồ Chí Minh,Đông Hưng Thuận,29,2748.0,phường,10.8357,106.622,8.26
79,True,764,Quận,26872.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Gò Vấp,Phường 15,Thành phố Hồ Chí Minh,An Hội Đông,29,2689.0,phường,10.8501,106.667,3.29
79,True,764,Quận,26875.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Gò Vấp,Phường 17,Thành phố Hồ Chí Minh,Gò Vấp,29,2752.0,phường,10.8358,106.673,2.81
79,True,764,Quận,26876.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Gò Vấp,Phường 6,Thành phố Hồ Chí Minh,An Nhơn,29,2694.0,phường,10.8427,106.683,3.23
79,True,764,Quận,26878.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Gò Vấp,Phường 16,Thành phố Hồ Chí Minh,An Hội Đông,29,2689.0,phường,10.8501,106.667,3.29
79,True,764,Quận,26881.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Gò Vấp,Phường 12,Thành phố Hồ Chí Minh,An Hội Tây,29,2690.0,phường,10.8389,106.638,3.79
79,True,764,Quận,26882.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Gò Vấp,Phường 14,Thành phố Hồ Chí Minh,An Hội Tây,29,2690.0,phường,10.8389,106.638,3.79
79,True,764,Quận,26884.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Gò Vấp,Phường 10,Thành phố Hồ Chí Minh,Gò Vấp,29,2752.0,phường,10.8358,106.673,2.81
79,True,764,Quận,26887.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Gò Vấp,Phường 5,Thành phố Hồ Chí Minh,An Nhơn,29,2694.0,phường,10.8427,106.683,3.23
79,True,764,Quận,26890.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Gò Vấp,Phường 1,Thành phố Hồ Chí Minh,Hạnh Thông,29,2753.0,phường,10.8213,106.683,3.37
79,True,764,Quận,26898.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Gò Vấp,Phường 8,Thành phố Hồ Chí Minh,Thông Tây Hội,29,2838.0,phường,10.8417,106.655,3.24
79,True,764,Quận,26899.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Gò Vấp,Phường 11,Thành phố Hồ Chí Minh,Thông Tây Hội,29,2838.0,phường,10.8417,106.655,3.24
79,True,764,Quận,26902.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Gò Vấp,Phường 3,Thành phố Hồ Chí Minh,Hạnh Thông,29,2753.0,phường,10.8213,106.683,3.37
79,True,765,Quận,26905.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Bình Thạnh,Phường 13,Thành phố Hồ Chí Minh,Bình Lợi Trung,29,2719.0,phường,10.8273,106.706,3.89
79,True,765,Quận,26908.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Bình Thạnh,Phường 11,Thành phố Hồ Chí Minh,Bình Lợi Trung,29,2719.0,phường,10.8273,106.706,3.89
79,True,765,Quận,26911.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Bình Thạnh,Phường 27,Thành phố Hồ Chí Minh,Bình Quới,29,2722.0,phường,10.822,106.742,6.34
79,True,765,Quận,26914.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Bình Thạnh,Phường 26,Thành phố Hồ Chí Minh,Bình Thạnh,29,2725.0,phường,10.8109,106.705,3.32
79,True,765,Quận,26917.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Bình Thạnh,Phường 12,Thành phố Hồ Chí Minh,Bình Thạnh,29,2725.0,phường,10.8109,106.705,3.32
79,True,765,Quận,26920.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Bình Thạnh,Phường 25,Thành phố Hồ Chí Minh,Thạnh Mỹ Tây,29,2835.0,phường,10.7981,106.718,4.4
79,True,765,Quận,26923.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Bình Thạnh,Phường 5,Thành phố Hồ Chí Minh,Bình Lợi Trung,29,2719.0,phường,10.8273,106.706,3.89
79,True,765,Quận,26926.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Bình Thạnh,Phường 7,Thành phố Hồ Chí Minh,Gia Định,29,2751.0,phường,10.7983,106.699,2.76
79,True,765,Quận,26929.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Bình Thạnh,Phường 14,Thành phố Hồ Chí Minh,Bình Thạnh,29,2725.0,phường,10.8109,106.705,3.32
79,True,765,Quận,26941.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Bình Thạnh,Phường 2,Thành phố Hồ Chí Minh,Gia Định,29,2751.0,phường,10.7983,106.699,2.76
79,True,765,Quận,26944.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Bình Thạnh,Phường 1,Thành phố Hồ Chí Minh,Gia Định,29,2751.0,phường,10.7983,106.699,2.76
79,True,765,Quận,26950.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Bình Thạnh,Phường 17,Thành phố Hồ Chí Minh,Gia Định,29,2751.0,phường,10.7983,106.699,2.76
79,True,765,Quận,26953.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Bình Thạnh,Phường 19,Thành phố Hồ Chí Minh,Thạnh Mỹ Tây,29,2835.0,phường,10.7981,106.718,4.4
79,True,765,Quận,26956.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Bình Thạnh,Phường 22,Thành phố Hồ Chí Minh,Thạnh Mỹ Tây,29,2835.0,phường,10.7981,106.718,4.4
79,True,765,Quận,26962.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Bình Thạnh,Phường 28,Thành phố Hồ Chí Minh,Bình Quới,29,2722.0,phường,10.822,106.742,6.34
79,True,766,Quận,26965.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Tân Bình,Phường 2,Thành phố Hồ Chí Minh,Tân Sơn Hòa,29,2820.0,phường,10.806,106.666,2.62
79,True,766,Quận,26968.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Tân Bình,Phường 4,Thành phố Hồ Chí Minh,Tân Sơn Nhất,29,2821.0,phường,10.8007,106.658,3.19
79,True,766,Quận,26971.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Tân Bình,Phường 12,Thành phố Hồ Chí Minh,Bảy Hiền,29,2705.0,phường,10.7922,106.649,2.86
79,True,766,Quận,26974.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Tân Bình,Phường 13,Thành phố Hồ Chí Minh,Tân Bình,29,2807.0,phường,10.8006,106.642,2.12
79,True,766,Quận,26977.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Tân Bình,Phường 1,Thành phố Hồ Chí Minh,Tân Sơn Hòa,29,2820.0,phường,10.806,106.666,2.62
79,True,766,Quận,26980.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Tân Bình,Phường 3,Thành phố Hồ Chí Minh,Tân Sơn Hòa,29,2820.0,phường,10.806,106.666,2.62
79,True,766,Quận,26983.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Tân Bình,Phường 11,Thành phố Hồ Chí Minh,Bảy Hiền,29,2705.0,phường,10.7922,106.649,2.86
79,True,766,Quận,26986.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Tân Bình,Phường 7,Thành phố Hồ Chí Minh,Tân Sơn Nhất,29,2821.0,phường,10.8007,106.658,3.19
79,True,766,Quận,26989.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Tân Bình,Phường 5,Thành phố Hồ Chí Minh,Tân Sơn Nhất,29,2821.0,phường,10.8007,106.658,3.19
79,True,766,Quận,26992.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Tân Bình,Phường 10,Thành phố Hồ Chí Minh,Bảy Hiền,29,2705.0,phường,10.7922,106.649,2.86
79,True,766,Quận,26995.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Tân Bình,Phường 6,Thành phố Hồ Chí Minh,Tân Hòa,29,2812.0,phường,10.7809,106.655,1.47
79,True,766,Quận,26998.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Tân Bình,Phường 8,Thành phố Hồ Chí Minh,Tân Hòa,29,2812.0,phường,10.7809,106.655,1.47
79,True,766,Quận,27001.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Tân Bình,Phường 9,Thành phố Hồ Chí Minh,Tân Hòa,29,2812.0,phường,10.7809,106.655,1.47
79,True,766,Quận,27004.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Tân Bình,Phường 14,Thành phố Hồ Chí Minh,Tân Bình,29,2807.0,phường,10.8006,106.642,2.12
79,True,766,Quận,27007.0,Phường,True,True,Thành phố Hồ Chí Minh,Quận Tân Bình,Phường 15,Thành phố Hồ Chí Minh,Tân Bình,29,2807.0,phường,10.8006,106.642,2.12
79,True,766,Quận,27007.0,Phường,True,True,Thành phố Hồ Chí Minh,Quận Tân Bình,Phường 15,Thành phố Hồ Chí Minh,Tân Sơn,29,2819.0,phường,10.8224,106.65,10.12
79,True,767,Quận,27010.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Tân Sơn Nhì,Thành phố Hồ Chí Minh,Tân Sơn Nhì,29,2822.0,phường,10.7987,106.63,3.49
79,True,767,Quận,27013.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Tây Thạnh,Thành phố Hồ Chí Minh,Tây Thạnh,29,2831.0,phường,10.8108,106.622,4.0
79,True,767,Quận,27016.0,Phường,True,True,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Sơn Kỳ,Thành phố Hồ Chí Minh,Bình Hưng Hòa,29,2716.0,phường,10.8027,106.605,8.47
79,True,767,Quận,27016.0,Phường,True,True,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Sơn Kỳ,Thành phố Hồ Chí Minh,Tân Sơn Nhì,29,2822.0,phường,10.7987,106.63,3.49
79,True,767,Quận,27016.0,Phường,True,True,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Sơn Kỳ,Thành phố Hồ Chí Minh,Tây Thạnh,29,2831.0,phường,10.8108,106.622,4.0
79,True,767,Quận,27019.0,Phường,True,True,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Tân Quý,Thành phố Hồ Chí Minh,Phú Thọ Hòa,29,2794.0,phường,10.7923,106.621,3.03
79,True,767,Quận,27019.0,Phường,True,True,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Tân Quý,Thành phố Hồ Chí Minh,Tân Sơn Nhì,29,2822.0,phường,10.7987,106.63,3.49
79,True,767,Quận,27022.0,Phường,True,True,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Tân Thành,Thành phố Hồ Chí Minh,Phú Thọ Hòa,29,2794.0,phường,10.7923,106.621,3.03
79,True,767,Quận,27022.0,Phường,True,True,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Tân Thành,Thành phố Hồ Chí Minh,Tân Phú,29,2817.0,phường,10.7751,106.638,2.52
79,True,767,Quận,27022.0,Phường,True,True,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Tân Thành,Thành phố Hồ Chí Minh,Tân Sơn Nhì,29,2822.0,phường,10.7987,106.63,3.49
79,True,767,Quận,27025.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Phú Thọ Hòa,Thành phố Hồ Chí Minh,Phú Thọ Hòa,29,2794.0,phường,10.7923,106.621,3.03
79,True,767,Quận,27028.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Phú Thạnh,Thành phố Hồ Chí Minh,Phú Thạnh,29,2792.0,phường,10.7728,106.627,2.98
79,True,767,Quận,27031.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Phú Trung,Thành phố Hồ Chí Minh,Tân Phú,29,2817.0,phường,10.7751,106.638,2.52
79,True,767,Quận,27034.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Hòa Thạnh,Thành phố Hồ Chí Minh,Tân Phú,29,2817.0,phường,10.7751,106.638,2.52
79,True,767,Quận,27037.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Hiệp Tân,Thành phố Hồ Chí Minh,Phú Thạnh,29,2792.0,phường,10.7728,106.627,2.98
79,True,767,Quận,27040.0,Phường,True,True,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Tân Thới Hòa,Thành phố Hồ Chí Minh,Phú Thạnh,29,2792.0,phường,10.7728,106.627,2.98
79,True,767,Quận,27040.0,Phường,True,True,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Tân Thới Hòa,Thành phố Hồ Chí Minh,Tân Phú,29,2817.0,phường,10.7751,106.638,2.52
79,True,768,Quận,27043.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Phú Nhuận,Phường 4,Thành phố Hồ Chí Minh,Đức Nhuận,29,2750.0,phường,10.8055,106.677,2.16
79,True,768,Quận,27046.0,Xã,True,False,Thành phố Hồ Chí Minh,Quận Phú Nhuận,Phường 5,Thành phố Hồ Chí Minh,Đức Nhuận,29,2750.0,phường,10.8055,106.677,2.16
79,True,768,Quận,27049.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Phú Nhuận,Phường 9,Thành phố Hồ Chí Minh,Đức Nhuận,29,2750.0,phường,10.8055,106.677,2.16
79,True,768,Quận,27052.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Phú Nhuận,Phường 7,Thành phố Hồ Chí Minh,Cầu Kiệu,29,2732.0,phường,10.7995,106.689,1.23
79,True,768,Quận,27058.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Phú Nhuận,Phường 1,Thành phố Hồ Chí Minh,Cầu Kiệu,29,2732.0,phường,10.7995,106.689,1.23
79,True,768,Quận,27061.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Phú Nhuận,Phường 2,Thành phố Hồ Chí Minh,Cầu Kiệu,29,2732.0,phường,10.7995,106.689,1.23
79,True,768,Quận,27064.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Phú Nhuận,Phường 8,Thành phố Hồ Chí Minh,Phú Nhuận,29,2791.0,phường,10.7943,106.673,1.46
79,True,768,Quận,27070.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Phú Nhuận,Phường 10,Thành phố Hồ Chí Minh,Phú Nhuận,29,2791.0,phường,10.7943,106.673,1.46
79,True,768,Quận,27073.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Phú Nhuận,Phường 11,Thành phố Hồ Chí Minh,Phú Nhuận,29,2791.0,phường,10.7943,106.673,1.46
79,True,768,Quận,27076.0,Xã,True,True,Thành phố Hồ Chí Minh,Quận Phú Nhuận,Phường 15,Thành phố Hồ Chí Minh,Cầu Kiệu,29,2732.0,phường,10.7995,106.689,1.23
79,True,768,Quận,27076.0,Xã,True,True,Thành phố Hồ Chí Minh,Quận Phú Nhuận,Phường 15,Thành phố Hồ Chí Minh,Phú Nhuận,29,2791.0,phường,10.7943,106.673,1.46
79,True,768,Quận,27085.0,Phường,True,False,Thành phố Hồ Chí Minh,Quận Phú Nhuận,Phường 13,Thành phố Hồ Chí Minh,Phú Nhuận,29,2791.0,phường,10.7943,106.673,1.46
79,True,769,Thành phố,26794.0,Phường,True,False,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Xuân,Thành phố Hồ Chí Minh,Linh Xuân,29,2767.0,phường,10.8609,106.78,12.29
79,True,769,Thành phố,26797.0,Phường,True,False,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Bình Chiểu,Thành phố Hồ Chí Minh,Tam Bình,29,2803.0,phường,10.8727,106.733,10.71
79,True,769,Thành phố,26800.0,Phường,True,False,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Trung,Thành phố Hồ Chí Minh,Linh Xuân,29,2767.0,phường,10.8609,106.78,12.29
79,True,769,Thành phố,26803.0,Phường,True,False,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Tam Bình,Thành phố Hồ Chí Minh,Tam Bình,29,2803.0,phường,10.8727,106.733,10.71
79,True,769,Thành phố,26806.0,Phường,True,False,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Tam Phú,Thành phố Hồ Chí Minh,Tam Bình,29,2803.0,phường,10.8727,106.733,10.71
79,True,769,Thành phố,26809.0,Phường,True,False,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Bình Phước,Thành phố Hồ Chí Minh,Hiệp Bình,29,2754.0,phường,10.8431,106.722,16.01
79,True,769,Thành phố,26812.0,Phường,True,False,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Bình Chánh,Thành phố Hồ Chí Minh,Hiệp Bình,29,2754.0,phường,10.8431,106.722,16.01
79,True,769,Thành phố,26815.0,Phường,True,False,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Chiểu,Thành phố Hồ Chí Minh,Thủ Đức,29,2840.0,phường,10.8426,106.757,8.81
79,True,769,Thành phố,26818.0,Phường,True,True,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Tây,Thành phố Hồ Chí Minh,Linh Xuân,29,2767.0,phường,10.8609,106.78,12.29
79,True,769,Thành phố,26818.0,Phường,True,True,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Tây,Thành phố Hồ Chí Minh,Thủ Đức,29,2840.0,phường,10.8426,106.757,8.81
79,True,769,Thành phố,26821.0,Phường,True,True,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Đông,Thành phố Hồ Chí Minh,Hiệp Bình,29,2754.0,phường,10.8431,106.722,16.01
79,True,769,Thành phố,26821.0,Phường,True,True,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Đông,Thành phố Hồ Chí Minh,Thủ Đức,29,2840.0,phường,10.8426,106.757,8.81
79,True,769,Thành phố,26824.0,Phường,True,False,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Bình Thọ,Thành phố Hồ Chí Minh,Thủ Đức,29,2840.0,phường,10.8426,106.757,8.81
79,True,769,Thành phố,26827.0,Phường,True,False,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Trường Thọ,Thành phố Hồ Chí Minh,Thủ Đức,29,2840.0,phường,10.8426,106.757,8.81
79,True,769,Thành phố,26830.0,Phường,True,False,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Long Bình,Thành phố Hồ Chí Minh,Long Bình,29,2768.0,phường,10.8614,106.834,29.43
79,True,769,Thành phố,26833.0,Phường,True,True,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Long Thạnh Mỹ,Thành phố Hồ Chí Minh,Long Bình,29,2768.0,phường,10.8614,106.834,29.43
79,True,769,Thành phố,26833.0,Phường,True,True,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Long Thạnh Mỹ,Thành phố Hồ Chí Minh,Tăng Nhơn Phú,29,2829.0,phường,10.8433,106.798,16.5
79,True,769,Thành phố,26836.0,Phường,True,False,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Tân Phú,Thành phố Hồ Chí Minh,Tăng Nhơn Phú,29,2829.0,phường,10.8433,106.798,16.5
79,True,769,Thành phố,26839.0,Phường,True,False,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Phú,Thành phố Hồ Chí Minh,Tăng Nhơn Phú,29,2829.0,phường,10.8433,106.798,16.5
79,True,769,Thành phố,26842.0,Phường,True,False,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Tăng Nhơn Phú A,Thành phố Hồ Chí Minh,Tăng Nhơn Phú,29,2829.0,phường,10.8433,106.798,16.5
79,True,769,Thành phố,26845.0,Phường,True,False,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Tăng Nhơn Phú B,Thành phố Hồ Chí Minh,Tăng Nhơn Phú,29,2829.0,phường,10.8433,106.798,16.5
79,True,769,Thành phố,26848.0,Phường,True,False,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Phước Long B,Thành phố Hồ Chí Minh,Phước Long,29,2798.0,phường,10.8179,106.775,9.23
79,True,769,Thành phố,26851.0,Phường,True,False,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Phước Long A,Thành phố Hồ Chí Minh,Phước Long,29,2798.0,phường,10.8179,106.775,9.23
79,True,769,Thành phố,26854.0,Phường,True,False,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Trường Thạnh,Thành phố Hồ Chí Minh,Long Phước,29,2774.0,phường,10.8068,106.85,34.29
79,True,769,Thành phố,26857.0,Phường,True,False,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Long Phước,Thành phố Hồ Chí Minh,Long Phước,29,2774.0,phường,10.8068,106.85,34.29
79,True,769,Thành phố,26860.0,Phường,True,False,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Long Trường,Thành phố Hồ Chí Minh,Long Trường,29,2776.0,phường,10.7934,106.812,24.49
79,True,769,Thành phố,26863.0,Phường,True,False,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Phước Bình,Thành phố Hồ Chí Minh,Phước Long,29,2798.0,phường,10.8179,106.775,9.23
79,True,769,Thành phố,26866.0,Phường,True,False,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Phú Hữu,Thành phố Hồ Chí Minh,Long Trường,29,2776.0,phường,10.7934,106.812,24.49
79,True,769,Thành phố,27088.0,Phường,True,False,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Thảo Điền,Thành phố Hồ Chí Minh,An Khánh,29,2691.0,phường,10.7882,106.732,15.33
79,True,769,Thành phố,27091.0,Phường,True,True,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường An Phú,Thành phố Hồ Chí Minh,An Khánh,29,2691.0,phường,10.7882,106.732,15.33
79,True,769,Thành phố,27091.0,Phường,True,True,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường An Phú,Thành phố Hồ Chí Minh,Bình Trưng,29,2729.0,phường,10.795,106.767,14.82
