provinceCode,isMergedProvince,districtCode,districtType,wardCode,wardType,isMergedWard,isDividedWard,province,district,ward,newProvince,newWard,newWardShort,newProvinceCode,newProvinceLat,newProvinceLon,newWardCode,newWardType,newWardLat,newWardLon,newWardAreaKm2
1,False,5,Quận,175.0,Phường,True,True,Thành phố Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Thành phố Hà Nội,Phường Đại Mỗ,Đại Mỗ,01,21.0001,105.698,00637,Phường,20.9935,105.775,8.1
1,False,5,Quận,175.0,Phường,True,True,Thành phố Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Thành phố Hà Nội,Phường Thanh Xuân,Thanh Xuân,01,21.0001,105.698,00367,Phường,20.9995,105.805,3.24
1,False,5,Quận,175.0,Phường,True,True,Thành phố Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Thành phố Hà Nội,Phường Yên Hòa,Yên Hòa,01,21.0001,105.698,00175,Phường,21.0139,105.796,4.1
1,False,6,Quận,178.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Cát Linh,Thành phố Hà Nội,Phường Giảng Võ,Giảng Võ,01,21.0001,105.698,00025,Phường,21.0275,105.814,2.6
1,False,6,Quận,178.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Cát Linh,Thành phố Hà Nội,Phường Ô Chợ Dừa,Ô Chợ Dừa,01,21.0001,105.698,00190,Phường,21.0243,105.826,1.83
1,False,6,Quận,181.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Văn Miếu Quốc Tử Giám,Thành phố Hà Nội,Phường Ô Chợ Dừa,Ô Chợ Dừa,01,21.0001,105.698,00190,Phường,21.0243,105.826,1.83
1,False,6,Quận,181.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Văn Miếu Quốc Tử Giám,Thành phố Hà Nội,Phường Văn Miếu - Quốc Tử Giám,Văn Miếu - Quốc Tử Giám,01,21.0001,105.698,00226,Phường,21.0199,105.837,1.92
1,False,6,Quận,187.0,Phường,True,False,Thành phố Hà Nội,Quận Đống Đa,Phường Láng Thượng,Thành phố Hà Nội,Phường Láng,Láng,01,21.0001,105.698,00199,Phường,21.0211,105.806,1.88
1,False,6,Quận,190.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,Thành phố Hà Nội,Phường Đống Đa,Đống Đa,01,21.0001,105.698,00235,Phường,21.0119,105.822,2.07
1,False,6,Quận,190.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,Thành phố Hà Nội,Phường Ô Chợ Dừa,Ô Chợ Dừa,01,21.0001,105.698,00190,Phường,21.0243,105.826,1.83
1,False,6,Quận,193.0,Phường,True,False,Thành phố Hà Nội,Quận Đống Đa,Phường Văn Chương,Thành phố Hà Nội,Phường Văn Miếu - Quốc Tử Giám,Văn Miếu - Quốc Tử Giám,01,21.0001,105.698,00226,Phường,21.0199,105.837,1.92
1,False,6,Quận,196.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Hàng Bột,Thành phố Hà Nội,Phường Ô Chợ Dừa,Ô Chợ Dừa,01,21.0001,105.698,00190,Phường,21.0243,105.826,1.83
1,False,6,Quận,196.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Hàng Bột,Thành phố Hà Nội,Phường Văn Miếu - Quốc Tử Giám,Văn Miếu - Quốc Tử Giám,01,21.0001,105.698,00226,Phường,21.0199,105.837,1.92
1,False,6,Quận,199.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Láng Hạ,Thành phố Hà Nội,Phường Đống Đa,Đống Đa,01,21.0001,105.698,00235,Phường,21.0119,105.822,2.07
1,False,6,Quận,199.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Láng Hạ,Thành phố Hà Nội,Phường Giảng Võ,Giảng Võ,01,21.0001,105.698,00025,Phường,21.0275,105.814,2.6
1,False,6,Quận,199.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Láng Hạ,Thành phố Hà Nội,Phường Láng,Láng,01,21.0001,105.698,00199,Phường,21.0211,105.806,1.88
1,False,6,Quận,202.0,Phường,True,False,Thành phố Hà Nội,Quận Đống Đa,Phường Khâm Thiên,Thành phố Hà Nội,Phường Văn Miếu - Quốc Tử Giám,Văn Miếu - Quốc Tử Giám,01,21.0001,105.698,00226,Phường,21.0199,105.837,1.92
1,False,6,Quận,205.0,Phường,True,False,Thành phố Hà Nội,Quận Đống Đa,Phường Thổ Quan,Thành phố Hà Nội,Phường Văn Miếu - Quốc Tử Giám,Văn Miếu - Quốc Tử Giám,01,21.0001,105.698,00226,Phường,21.0199,105.837,1.92
1,False,6,Quận,208.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Nam Đồng,Thành phố Hà Nội,Phường Kim Liên,Kim Liên,01,21.0001,105.698,00229,Phường,21.0057,105.832,2.46
1,False,6,Quận,208.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Nam Đồng,Thành phố Hà Nội,Phường Đống Đa,Đống Đa,01,21.0001,105.698,00235,Phường,21.0119,105.822,2.07
1,False,6,Quận,208.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Nam Đồng,Thành phố Hà Nội,Phường Văn Miếu - Quốc Tử Giám,Văn Miếu - Quốc Tử Giám,01,21.0001,105.698,00226,Phường,21.0199,105.837,1.92
1,False,6,Quận,214.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Quang Trung,Thành phố Hà Nội,Phường Đống Đa,Đống Đa,01,21.0001,105.698,00235,Phường,21.0119,105.822,2.07
1,False,6,Quận,214.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Quang Trung,Thành phố Hà Nội,Phường Kim Liên,Kim Liên,01,21.0001,105.698,00229,Phường,21.0057,105.832,2.46
1,False,6,Quận,217.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Trung Liệt,Thành phố Hà Nội,Phường Kim Liên,Kim Liên,01,21.0001,105.698,00229,Phường,21.0057,105.832,2.46
1,False,6,Quận,217.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Trung Liệt,Thành phố Hà Nội,Phường Đống Đa,Đống Đa,01,21.0001,105.698,00235,Phường,21.0119,105.822,2.07
1,False,6,Quận,217.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Trung Liệt,Thành phố Hà Nội,Phường Ô Chợ Dừa,Ô Chợ Dừa,01,21.0001,105.698,00190,Phường,21.0243,105.826,1.83
1,False,6,Quận,226.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Phương Liên Trung Tự,Thành phố Hà Nội,Phường Kim Liên,Kim Liên,01,21.0001,105.698,00229,Phường,21.0057,105.832,2.46
1,False,6,Quận,226.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Phương Liên Trung Tự,Thành phố Hà Nội,Phường Văn Miếu - Quốc Tử Giám,Văn Miếu - Quốc Tử Giám,01,21.0001,105.698,00226,Phường,21.0199,105.837,1.92
1,False,6,Quận,229.0,Phường,True,False,Thành phố Hà Nội,Quận Đống Đa,Phường Kim Liên,Thành phố Hà Nội,Phường Kim Liên,Kim Liên,01,21.0001,105.698,00229,Phường,21.0057,105.832,2.46
1,False,6,Quận,232.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Phương Mai,Thành phố Hà Nội,Phường Kim Liên,Kim Liên,01,21.0001,105.698,00229,Phường,21.0057,105.832,2.46
1,False,6,Quận,232.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Phương Mai,Thành phố Hà Nội,Phường Bạch Mai,Bạch Mai,01,21.0001,105.698,00292,Phường,21.0022,105.852,2.95
1,False,6,Quận,235.0,Phường,True,False,Thành phố Hà Nội,Quận Đống Đa,Phường Thịnh Quang,Thành phố Hà Nội,Phường Đống Đa,Đống Đa,01,21.0001,105.698,00235,Phường,21.0119,105.822,2.07
1,False,6,Quận,238.0,Phường,True,False,Thành phố Hà Nội,Quận Đống Đa,Phường Khương Thượng,Thành phố Hà Nội,Phường Kim Liên,Kim Liên,01,21.0001,105.698,00229,Phường,21.0057,105.832,2.46
1,False,7,Quận,241.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Thành phố Hà Nội,Phường Cửa Nam,Cửa Nam,01,21.0001,105.698,00082,Phường,21.0226,105.851,1.68
1,False,7,Quận,241.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Thành phố Hà Nội,Phường Hai Bà Trưng,Hai Bà Trưng,01,21.0001,105.698,00256,Phường,21.0136,105.852,2.65
1,False,7,Quận,241.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Thành phố Hà Nội,Phường Văn Miếu - Quốc Tử Giám,Văn Miếu - Quốc Tử Giám,01,21.0001,105.698,00226,Phường,21.0199,105.837,1.92
1,False,7,Quận,244.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Bạch Đằng,Thành phố Hà Nội,Phường Hai Bà Trưng,Hai Bà Trưng,01,21.0001,105.698,00256,Phường,21.0136,105.852,2.65
1,False,7,Quận,244.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Bạch Đằng,Thành phố Hà Nội,Phường Hồng Hà,Hồng Hà,01,21.0001,105.698,00097,Phường,21.0567,105.845,15.09
1,False,7,Quận,247.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Phạm Đình Hổ,Thành phố Hà Nội,Phường Cửa Nam,Cửa Nam,01,21.0001,105.698,00082,Phường,21.0226,105.851,1.68
1,False,7,Quận,247.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Phạm Đình Hổ,Thành phố Hà Nội,Phường Hai Bà Trưng,Hai Bà Trưng,01,21.0001,105.698,00256,Phường,21.0136,105.852,2.65
1,False,7,Quận,256.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Lê Đại Hành,Thành phố Hà Nội,Phường Bạch Mai,Bạch Mai,01,21.0001,105.698,00292,Phường,21.0022,105.852,2.95
1,False,7,Quận,256.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Lê Đại Hành,Thành phố Hà Nội,Phường Hai Bà Trưng,Hai Bà Trưng,01,21.0001,105.698,00256,Phường,21.0136,105.852,2.65
1,False,7,Quận,256.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Lê Đại Hành,Thành phố Hà Nội,Phường Văn Miếu - Quốc Tử Giám,Văn Miếu - Quốc Tử Giám,01,21.0001,105.698,00226,Phường,21.0199,105.837,1.92
1,False,7,Quận,259.0,Phường,True,False,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Đồng Nhân,Thành phố Hà Nội,Phường Hai Bà Trưng,Hai Bà Trưng,01,21.0001,105.698,00256,Phường,21.0136,105.852,2.65
1,False,7,Quận,262.0,Phường,True,False,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Phố Huế,Thành phố Hà Nội,Phường Hai Bà Trưng,Hai Bà Trưng,01,21.0001,105.698,00256,Phường,21.0136,105.852,2.65
1,False,7,Quận,268.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Thanh Lương,Thành phố Hà Nội,Phường Hồng Hà,Hồng Hà,01,21.0001,105.698,00097,Phường,21.0567,105.845,15.09
1,False,7,Quận,268.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Thanh Lương,Thành phố Hà Nội,Phường Lĩnh Nam,Lĩnh Nam,01,21.0001,105.698,00328,Phường,20.9656,105.89,10.86
1,False,7,Quận,268.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Thanh Lương,Thành phố Hà Nội,Phường Vĩnh Tuy,Vĩnh Tuy,01,21.0001,105.698,00283,Phường,20.998,105.867,2.33
1,False,7,Quận,271.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Thanh Nhàn,Thành phố Hà Nội,Phường Bạch Mai,Bạch Mai,01,21.0001,105.698,00292,Phường,21.0022,105.852,2.95
1,False,7,Quận,271.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Thanh Nhàn,Thành phố Hà Nội,Phường Hai Bà Trưng,Hai Bà Trưng,01,21.0001,105.698,00256,Phường,21.0136,105.852,2.65
1,False,7,Quận,277.0,Phường,True,False,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Bách Khoa,Thành phố Hà Nội,Phường Bạch Mai,Bạch Mai,01,21.0001,105.698,00292,Phường,21.0022,105.852,2.95
1,False,7,Quận,280.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Đồng Tâm,Thành phố Hà Nội,Phường Bạch Mai,Bạch Mai,01,21.0001,105.698,00292,Phường,21.0022,105.852,2.95
1,False,7,Quận,280.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Đồng Tâm,Thành phố Hà Nội,Phường Tương Mai,Tương Mai,01,21.0001,105.698,00322,Phường,20.9893,105.854,3.56
1,False,7,Quận,283.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Vĩnh Tuy,Thành phố Hà Nội,Phường Vĩnh Hưng,Vĩnh Hưng,01,21.0001,105.698,00301,Phường,20.9906,105.883,4.47
1,False,7,Quận,283.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Vĩnh Tuy,Thành phố Hà Nội,Phường Vĩnh Tuy,Vĩnh Tuy,01,21.0001,105.698,00283,Phường,20.998,105.867,2.33
1,False,7,Quận,289.0,Phường,True,False,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Quỳnh Mai,Thành phố Hà Nội,Phường Bạch Mai,Bạch Mai,01,21.0001,105.698,00292,Phường,21.0022,105.852,2.95
1,False,7,Quận,292.0,Phường,True,False,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Bạch Mai,Thành phố Hà Nội,Phường Bạch Mai,Bạch Mai,01,21.0001,105.698,00292,Phường,21.0022,105.852,2.95
1,False,7,Quận,295.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Minh Khai,Thành phố Hà Nội,Phường Bạch Mai,Bạch Mai,01,21.0001,105.698,00292,Phường,21.0022,105.852,2.95
1,False,7,Quận,295.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Minh Khai,Thành phố Hà Nội,Phường Tương Mai,Tương Mai,01,21.0001,105.698,00322,Phường,20.9893,105.854,3.56
1,False,7,Quận,298.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Trương Định,Thành phố Hà Nội,Phường Bạch Mai,Bạch Mai,01,21.0001,105.698,00292,Phường,21.0022,105.852,2.95
1,False,7,Quận,298.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Trương Định,Thành phố Hà Nội,Phường Tương Mai,Tương Mai,01,21.0001,105.698,00322,Phường,20.9893,105.854,3.56
1,False,8,Quận,301.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Thanh Trì,Thành phố Hà Nội,Phường Lĩnh Nam,Lĩnh Nam,01,21.0001,105.698,00328,Phường,20.9656,105.89,10.86
1,False,8,Quận,301.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Thanh Trì,Thành phố Hà Nội,Phường Vĩnh Hưng,Vĩnh Hưng,01,21.0001,105.698,00301,Phường,20.9906,105.883,4.47
1,False,8,Quận,304.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Vĩnh Hưng,Thành phố Hà Nội,Phường Hoàng Mai,Hoàng Mai,01,21.0001,105.698,00331,Phường,20.9746,105.862,9.04
1,False,8,Quận,304.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Vĩnh Hưng,Thành phố Hà Nội,Phường Tương Mai,Tương Mai,01,21.0001,105.698,00322,Phường,20.9893,105.854,3.56
1,False,8,Quận,304.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Vĩnh Hưng,Thành phố Hà Nội,Phường Vĩnh Hưng,Vĩnh Hưng,01,21.0001,105.698,00301,Phường,20.9906,105.883,4.47
1,False,8,Quận,304.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Vĩnh Hưng,Thành phố Hà Nội,Phường Vĩnh Tuy,Vĩnh Tuy,01,21.0001,105.698,00283,Phường,20.998,105.867,2.33
1,False,8,Quận,307.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Định Công,Thành phố Hà Nội,Phường Định Công,Định Công,01,21.0001,105.698,00316,Phường,20.9769,105.825,5.34
1,False,8,Quận,307.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Định Công,Thành phố Hà Nội,Phường Phương Liệt,Phương Liệt,01,21.0001,105.698,00352,Phường,20.9926,105.832,3.2
1,False,8,Quận,310.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Mai Động,Thành phố Hà Nội,Phường Vĩnh Tuy,Vĩnh Tuy,01,21.0001,105.698,00283,Phường,20.998,105.867,2.33
1,False,8,Quận,310.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Mai Động,Thành phố Hà Nội,Phường Tương Mai,Tương Mai,01,21.0001,105.698,00322,Phường,20.9893,105.854,3.56
1,False,8,Quận,313.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Tương Mai,Thành phố Hà Nội,Phường Hoàng Mai,Hoàng Mai,01,21.0001,105.698,00331,Phường,20.9746,105.862,9.04
1,False,8,Quận,313.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Tương Mai,Thành phố Hà Nội,Phường Tương Mai,Tương Mai,01,21.0001,105.698,00322,Phường,20.9893,105.854,3.56
1,False,8,Quận,316.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Đại Kim,Thành phố Hà Nội,Phường Định Công,Định Công,01,21.0001,105.698,00316,Phường,20.9769,105.825,5.34
1,False,8,Quận,316.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Đại Kim,Thành phố Hà Nội,Phường Hoàng Liệt,Hoàng Liệt,01,21.0001,105.698,00337,Phường,20.9615,105.832,4.04
1,False,8,Quận,316.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Đại Kim,Thành phố Hà Nội,Phường Khương Đình,Khương Đình,01,21.0001,105.698,00364,Phường,20.991,105.815,3.1
1,False,8,Quận,316.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Đại Kim,Thành phố Hà Nội,Phường Thanh Liệt,Thanh Liệt,01,21.0001,105.698,00643,Phường,20.9645,105.809,6.44
1,False,8,Quận,319.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Tân Mai,Thành phố Hà Nội,Phường Hoàng Mai,Hoàng Mai,01,21.0001,105.698,00331,Phường,20.9746,105.862,9.04
1,False,8,Quận,319.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Tân Mai,Thành phố Hà Nội,Phường Tương Mai,Tương Mai,01,21.0001,105.698,00322,Phường,20.9893,105.854,3.56
1,False,8,Quận,322.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Hoàng Văn Thụ,Thành phố Hà Nội,Phường Hoàng Mai,Hoàng Mai,01,21.0001,105.698,00331,Phường,20.9746,105.862,9.04
1,False,8,Quận,322.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Hoàng Văn Thụ,Thành phố Hà Nội,Phường Tương Mai,Tương Mai,01,21.0001,105.698,00322,Phường,20.9893,105.854,3.56
1,False,8,Quận,325.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Giáp Bát,Thành phố Hà Nội,Phường Định Công,Định Công,01,21.0001,105.698,00316,Phường,20.9769,105.825,5.34
1,False,8,Quận,325.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Giáp Bát,Thành phố Hà Nội,Phường Hoàng Mai,Hoàng Mai,01,21.0001,105.698,00331,Phường,20.9746,105.862,9.04
1,False,8,Quận,325.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Giáp Bát,Thành phố Hà Nội,Phường Tương Mai,Tương Mai,01,21.0001,105.698,00322,Phường,20.9893,105.854,3.56
1,False,8,Quận,328.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Lĩnh Nam,Thành phố Hà Nội,Phường Hoàng Mai,Hoàng Mai,01,21.0001,105.698,00331,Phường,20.9746,105.862,9.04
1,False,8,Quận,328.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Lĩnh Nam,Thành phố Hà Nội,Phường Lĩnh Nam,Lĩnh Nam,01,21.0001,105.698,00328,Phường,20.9656,105.89,10.86
1,False,8,Quận,328.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Lĩnh Nam,Thành phố Hà Nội,Phường Vĩnh Hưng,Vĩnh Hưng,01,21.0001,105.698,00301,Phường,20.9906,105.883,4.47
1,False,8,Quận,331.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Thịnh Liệt,Thành phố Hà Nội,Phường Định Công,Định Công,01,21.0001,105.698,00316,Phường,20.9769,105.825,5.34
